agent,chain,job_id,global_iter,loss,val,rew,entropy_coef,abc,abc_coef,sr,valid_goals,invalid_goals,avg_xy,max_xy,avg_z
bob,1,28676063,3546,0.0187,0.4513,5.82,,-1.0122,0.2422,0.5277,,,,,
bob,1,28676063,3547,0.0206,0.4707,5.82,,-1.0147,0.2419,0.5287,,,,,
bob,1,28676063,3548,0.0074,0.4415,5.5,,-1.0177,0.2415,0.5296,,,,,
bob,1,28676063,3549,0.0149,0.4392,5.2,,-1.0096,0.2412,0.5304,,,,,
bob,1,28676063,3550,0.0134,0.3971,5.86,,-1.0202,0.2409,0.5314,,,,,
bob,1,28676063,3551,0.0197,0.4334,5.92,,-1.0133,0.2405,0.5318,,,,,
bob,1,28676063,3552,0.0183,0.4601,6.58,,-1.0146,0.2402,0.5329,,,,,
bob,1,28676063,3553,0.0028,0.4773,6.22,,-1.015,0.2398,0.5338,,,,,
bob,1,28676063,3554,0.0054,0.4147,5.42,,-1.012,0.2395,0.5343,,,,,
bob,1,28676063,3555,0.0214,0.42,5.52,,-1.0044,0.2391,0.5348,,,,,
bob,1,28676063,3556,0.0131,0.4849,5.0200000000000005,,-1.0062,0.2388,0.535,,,,,
bob,1,28676063,3557,0.0113,0.437,5.76,,-1.0019,0.2385,0.5352,,,,,
bob,1,28676063,3558,0.0134,0.4727,6.72,,-1.0126,0.2382,0.5359,,,,,
bob,1,28676063,3559,0.0039,0.4092,4.7,,-1.0116,0.2379,0.536,,,,,
bob,1,28676063,3560,0.0045,0.4295,5.62,,-1.0105,0.2375,0.5365,,,,,
bob,1,28676063,3561,0.0171,0.4491,5.36,,-1.0093,0.2372,0.5369,,,,,
bob,1,28676063,3562,0.0021,0.3476,6.36,,-1.0156,0.2369,0.5384,,,,,
bob,1,28676063,3563,0.0157,0.385,5.72,,-1.0061,0.2366,0.5399,,,,,
bob,1,28676063,3564,0.0031,0.3942,5.12,,-1.0043,0.2362,0.5409,,,,,
bob,1,28676063,3565,0.0073,0.4175,5.96,,-1.0029,0.2359,0.5418,,,,,
bob,1,28676063,3566,0.0102,0.4099,6.36,,-1.003,0.2355,0.5424,,,,,
bob,1,28676063,3567,0.011,0.4233,6.6000000000000005,,-1.0079,0.2352,0.5429,,,,,
bob,1,28676063,3568,0.0121,0.4779,7.1,,-1.0088,0.2348,0.5436,,,,,
bob,1,28676063,3569,0.0189,0.4029,7.22,,-1.0044,0.2345,0.5443,,,,,
bob,1,28676063,3570,0.0077,0.3772,6.619999999999999,,-1.0141,0.2341,0.545,,,,,
bob,1,28676063,3571,0.0074,0.3983,6.16,,-1.0076,0.2338,0.546,,,,,
bob,1,28676063,3572,0.0053,0.3856,6.08,,-1.0099,0.2334,0.5463,,,,,
bob,1,28676063,3573,0.0046,0.4331,6.4399999999999995,,-1.0076,0.2331,0.5469,,,,,
bob,1,28676063,3574,0.0148,0.448,6.460000000000001,,-1.0083,0.2327,0.5479,,,,,
bob,1,28676063,3575,0.0103,0.4646,6.4799999999999995,,-1.0081,0.2324,0.549,,,,,
bob,1,28676063,3576,0.0031,0.4212,6.16,,-1.017,0.232,0.5493,,,,,
bob,1,28676063,3577,0.0118,0.4888,7.06,,-1.0141,0.2317,0.5501,,,,,
bob,1,28676063,3578,0.013,0.4124,6.88,,-1.0095,0.2313,0.5507,,,,,
bob,1,28676063,3579,0.0077,0.4791,6.2,,-1.0106,0.231,0.5514,,,,,
bob,1,28676063,3580,0.0129,0.4182,5.6000000000000005,,-1.0108,0.2306,0.5518,,,,,
bob,1,28676063,3581,0.0151,0.3533,6.6000000000000005,,-1.0138,0.2303,0.5527,,,,,
bob,1,28676063,3582,0.0049,0.3774,6.02,,-1.01,0.2299,0.5528,,,,,
bob,1,28676063,3583,0.012,0.4357,5.4,,-1.0169,0.2296,0.5529,,,,,
bob,1,28676063,3584,0.0129,0.4629,6.3,,-1.0093,0.2293,0.5533,,,,,
bob,1,28676063,3585,0.0082,0.445,6.78,,-1.0141,0.229,0.5538,,,,,
bob,1,28676063,3586,0.0041,0.421,5.9799999999999995,,-1.0138,0.2287,0.5542,,,,,
bob,1,28676063,3587,0.0008,0.4405,6.959999999999999,,-1.014,0.2284,0.5551,,,,,
bob,1,28676063,3588,0.0082,0.5044,7.380000000000001,,-1.0223,0.2281,0.5563,,,,,
bob,1,28676063,3589,0.016,0.3948,6.18,,-1.0012,0.2277,0.5566,,,,,
bob,1,28676063,3590,0.01,0.4248,6.32,,-0.9945,0.2274,0.5572,,,,,
bob,1,28676063,3591,0.0103,0.3797,5.7,,-1.0118,0.2271,0.5575,,,,,
bob,1,28676063,3592,0.0042,0.4319,6.1,,-1.0058,0.2268,0.5578,,,,,
bob,1,28676063,3593,0.0148,0.4331,6.239999999999999,,-1.0141,0.2265,0.5581,,,,,
bob,1,28676063,3594,0.008,0.4831,6.92,,-1.0101,0.2262,0.5592,,,,,
bob,1,28676063,3595,0.0146,0.4455,6.4799999999999995,,-1.012,0.2259,0.5597,,,,,
bob,1,28676063,3596,0.0139,0.3983,6.2,,-1.0105,0.2256,0.5601,,,,,
bob,1,28676063,3597,0.0207,0.393,5.52,,-1.0122,0.2253,0.5601,,,,,
bob,1,28676063,3598,0.0108,0.3685,5.92,,-1.0126,0.2251,0.56,,,,,
bob,1,28676063,3599,0.0115,0.3933,5.800000000000001,,-1.0033,0.2248,0.5604,,,,,
bob,1,28676063,3600,0.0122,0.4432,5.5,,-1.0066,0.2245,0.5616,,,,,
bob,1,28676063,3601,0.0166,0.3666,4.24,,-1.0044,0.2242,0.5619,,,,,
bob,1,28676063,3602,0.0159,0.427,5.680000000000001,,-1.0071,0.224,0.5624,,,,,
bob,1,28676063,3603,0.005,0.3892,5.72,,-1.0013,0.2237,0.5625,,,,,
bob,1,28676063,3604,0.0095,0.3694,5.58,,-1.0063,0.2234,0.5629,,,,,
bob,1,28676063,3605,0.0071,0.3979,6.4399999999999995,,-1.0085,0.2232,0.5635,,,,,
bob,1,28676063,3606,0.0099,0.4056,6.18,,-1.0147,0.2229,0.5639,,,,,
bob,1,28676063,3607,0.0054,0.4336,6.54,,-1.0007,0.2227,0.5647,,,,,
bob,1,28676063,3608,0.0054,0.4039,6.279999999999999,,-1.012,0.2224,0.5653,,,,,
bob,1,28676063,3609,0.0183,0.4487,7.46,,-1.0073,0.2221,0.5659,,,,,
bob,1,28676063,3610,0.0005,0.3934,6.279999999999999,,-1.0055,0.2219,0.5663,,,,,
bob,1,28676063,3611,0.0175,0.3981,5.6000000000000005,,-1.0118,0.2216,0.5667,,,,,
bob,1,28676063,3612,0.0161,0.4743,6.239999999999999,,-1.0098,0.2214,0.5671,,,,,
bob,1,28676063,3613,0.0211,0.493,5.4,,-1.0131,0.2211,0.5674,,,,,
bob,1,28676063,3614,0.0039,0.3608,4.9799999999999995,,-1.0114,0.2209,0.5677,,,,,
bob,1,28676063,3615,0.0049,0.3969,5.5,,-1.0109,0.2206,0.5677,,,,,
bob,1,28676063,3616,0.0164,0.3771,5.319999999999999,,-1.0088,0.2204,0.5681,,,,,
bob,1,28676063,3617,0.0143,0.4093,6.260000000000001,,-1.001,0.2201,0.5689,,,,,
bob,1,28676063,3618,0.0119,0.411,5.82,,-1.0069,0.2199,0.5692,,,,,
bob,1,28676063,3619,0.0092,0.3797,5.1,,-1.0046,0.2197,0.5693,,,,,
bob,1,28676063,3620,0.0157,0.383,5.0200000000000005,,-1.0051,0.2195,0.5697,,,,,
bob,1,28676063,3621,0.0035,0.4203,5.319999999999999,,-1.015,0.2192,0.5703,,,,,
bob,1,28676063,3622,0.0043,0.416,5.64,,-0.9934,0.219,0.5704,,,,,
bob,1,28676063,3623,0.0117,0.4032,6.2,,-1.0037,0.2188,0.5709,,,,,
bob,1,28676063,3624,0.0054,0.4412,5.76,,-1.0124,0.2186,0.5713,,,,,
bob,1,28676063,3625,0.0112,0.4067,5.2,,-1.0071,0.2183,0.5719,,,,,
bob,1,28676063,3626,0.0097,0.4506,6.32,,-1.0105,0.2181,0.5723,,,,,
bob,1,28676063,3627,0.0035,0.4241,5.84,,-1.0051,0.2179,0.5727,,,,,
bob,1,28676063,3628,0.003,0.4232,5.5,,-1.0152,0.2177,0.573,,,,,
bob,1,28676063,3629,0.0008,0.4491,6.4399999999999995,,-1.0093,0.2174,0.5735,,,,,
bob,1,28676063,3630,0.003,0.4371,6.08,,-1.011,0.2172,0.5742,,,,,
bob,1,28676063,3631,0.0125,0.4,6.800000000000001,,-1.0058,0.217,0.5753,,,,,
bob,1,28676063,3632,0.0031,0.4552,7.199999999999999,,-1.0107,0.2167,0.5761,,,,,
bob,1,28676063,3633,0.0145,0.4156,6.4399999999999995,,-1.0132,0.2165,0.5766,,,,,
bob,1,28676063,3634,0.0073,0.4269,6.619999999999999,,-1.0136,0.2162,0.5771,,,,,
bob,1,28676063,3635,0.0003,0.4415,6.0600000000000005,,-1.0085,0.216,0.5774,,,,,
bob,1,28676063,3636,-0.0005,0.4104,5.680000000000001,,-1.0097,0.2157,0.5781,,,,,
bob,1,28676063,3637,0.0127,0.4005,5.6000000000000005,,-1.0188,0.2155,0.5786,,,,,
bob,1,28676063,3638,0.0161,0.3632,6.52,,-1.0104,0.2152,0.5791,,,,,
bob,1,28676063,3639,0.0175,0.4011,6.7,,-1.0168,0.215,0.5799,,,,,
bob,1,28676063,3640,0.0141,0.4078,6.419999999999999,,-1.0088,0.2147,0.5801,,,,,
bob,1,28676063,3641,0.0162,0.4298,5.92,,-1.0166,0.2145,0.5803,,,,,
bob,1,28676063,3642,0.0113,0.4001,6.34,,-1.0133,0.2142,0.5805,,,,,
bob,1,28676063,3643,0.0004,0.4194,6.4,,-1.012,0.214,0.5808,,,,,
bob,1,28676063,3644,0.0037,0.4637,6.5600000000000005,,-1.0175,0.2138,0.5812,,,,,
bob,1,28676063,3645,0.0118,0.3932,6.140000000000001,,-1.0108,0.2135,0.5815,,,,,
bob,1,28676063,3646,0.0128,0.3993,5.28,,-1.0108,0.2133,0.5813,,,,,
bob,1,28676063,3647,0.0168,0.4007,5.18,,-1.0101,0.2131,0.5811,,,,,
bob,1,28676063,3648,0.0101,0.456,5.140000000000001,,-1.0046,0.213,0.5812,,,,,
bob,1,28676063,3649,0.0143,0.3818,4.72,,-1.0015,0.2128,0.5809,,,,,
bob,1,28676063,3650,0.0023,0.3961,5.1,,-1.0092,0.2126,0.5809,,,,,
bob,1,28676063,3651,0.0113,0.3808,5.38,,-1.0006,0.2125,0.5806,,,,,
bob,1,28676063,3652,0.0101,0.4249,5.28,,-1.0152,0.2123,0.5804,,,,,
bob,1,28676063,3653,0.0044,0.4754,6.16,,-1.0093,0.2122,0.5805,,,,,
bob,1,28676063,3654,0.0045,0.3896,6.260000000000001,,-1.0044,0.2121,0.5806,,,,,
bob,1,28676063,3655,0.0141,0.3881,6.2,,-1.008,0.212,0.581,,,,,
bob,1,28676063,3656,0.02,0.3922,6.18,,-1.0086,0.2118,0.581,,,,,
bob,1,28676063,3657,0.0166,0.3755,6.02,,-1.0106,0.2117,0.5808,,,,,
bob,1,28676063,3658,0.0127,0.4503,6.4399999999999995,,-1.0053,0.2116,0.5808,,,,,
bob,1,28676063,3659,0.0153,0.4231,5.94,,-1.009,0.2115,0.5809,,,,,
bob,1,28676063,3660,0.0076,0.3947,5.96,,-1.0101,0.2114,0.5808,,,,,
bob,1,28676063,3661,0.0085,0.3799,5.8999999999999995,,-1.01,0.2113,0.5808,,,,,
bob,1,28676063,3662,0.0071,0.4011,5.680000000000001,,-1.0089,0.2112,0.5809,,,,,
bob,1,28676063,3663,0.0087,0.3736,5.54,,-1.0098,0.2112,0.5806,,,,,
bob,1,28676063,3664,0.0068,0.4052,6.4799999999999995,,-1.0133,0.2111,0.5808,,,,,
bob,1,28676063,3665,0.0034,0.406,6.140000000000001,,-1.0059,0.211,0.5814,,,,,
bob,1,28676063,3666,0.0023,0.392,5.779999999999999,,-1.008,0.2109,0.5819,,,,,
bob,1,28676063,3667,0.0004,0.4225,6.54,,-1.0105,0.2108,0.5827,,,,,
bob,1,28676063,3668,0.0031,0.3716,5.6000000000000005,,-1.0042,0.2107,0.5828,,,,,
bob,1,28676063,3669,0.0167,0.414,5.04,,-1.0084,0.2106,0.5825,,,,,
bob,1,28676063,3670,0.0087,0.4807,5.6000000000000005,,-0.9988,0.2105,0.5822,,,,,
bob,1,28676063,3671,0.0142,0.4508,5.0,,-1.0078,0.2104,0.5818,,,,,
bob,1,28676063,3672,-0.0007,0.4417,5.66,,-1.008,0.2104,0.5821,,,,,
bob,1,28676063,3673,0.0123,0.3764,5.7,,-1.0104,0.2103,0.582,,,,,
bob,1,28676063,3674,0.0063,0.3724,5.46,,-1.0037,0.2102,0.5823,,,,,
bob,1,28676063,3675,0.0116,0.4521,7.359999999999999,,-1.0057,0.2101,0.5826,,,,,
bob,1,28676063,3676,0.0183,0.4438,7.3,,-1.0113,0.2101,0.5831,,,,,
bob,1,28676063,3677,0.0055,0.3885,5.84,,-1.0105,0.21,0.5833,,,,,
bob,1,28676063,3678,0.0174,0.3395,5.94,,-1.0033,0.2099,0.5836,,,,,
bob,1,28676063,3679,0.0123,0.461,6.660000000000001,,-1.0051,0.2098,0.5843,,,,,
bob,1,28676063,3680,-0.0008,0.4057,6.78,,-1.0151,0.2097,0.5853,,,,,
bob,1,28676063,3681,0.0021,0.4392,6.34,,-1.0117,0.2095,0.5861,,,,,
bob,1,28676063,3682,0.0022,0.3958,5.88,,-1.0044,0.2094,0.5866,,,,,
bob,1,28676063,3683,0.019,0.4375,7.24,,-1.0072,0.2092,0.587,,,,,
bob,1,28676063,3684,0.0008,0.4265,7.340000000000001,,-1.0085,0.2091,0.5879,,,,,
bob,1,28676063,3685,0.0014,0.4261,5.74,,-1.0053,0.2089,0.5885,,,,,
bob,1,28676063,3686,0.0058,0.4302,6.34,,-1.0143,0.2087,0.5891,,,,,
bob,1,28676063,3687,-0.0052,0.4149,5.86,,-1.008,0.2086,0.5893,,,,,
bob,1,28676063,3688,0.0125,0.4402,5.54,,-1.0065,0.2084,0.5897,,,,,
bob,1,28676063,3689,0.0066,0.4799,5.56,,-1.0067,0.2082,0.5898,,,,,
bob,1,28676063,3690,0.0012,0.4266,5.24,,-1.0068,0.2081,0.5896,,,,,
bob,1,28676063,3691,0.0029,0.4134,6.6000000000000005,,-1.0111,0.2079,0.5901,,,,,
bob,1,28676063,3692,0.007,0.4174,6.5,,-1.0117,0.2078,0.5905,,,,,
bob,1,28676063,3693,0.0014,0.3864,6.58,,-1.0086,0.2076,0.5906,,,,,
bob,1,28676063,3694,0.001,0.4132,6.959999999999999,,-1.013,0.2075,0.591,,,,,
bob,1,28676063,3695,0.0048,0.4423,6.9,,-1.0108,0.2073,0.5913,,,,,
bob,1,28676063,3696,0.0003,0.3929,6.260000000000001,,-1.0062,0.2071,0.5916,,,,,
bob,1,28676063,3697,0.0013,0.3903,6.0600000000000005,,-1.0041,0.207,0.5915,,,,,
bob,1,28676063,3698,0.0009,0.5018,5.42,,-1.0082,0.2069,0.5915,,,,,
bob,1,28676063,3699,0.0027,0.3488,4.72,,-1.0018,0.2067,0.5914,,,,,
bob,1,28676063,3700,0.0002,0.3987,4.84,,-1.0072,0.2066,0.5916,,,,,
bob,1,28676063,3701,0.0002,0.3707,5.52,,-1.0081,0.2065,0.5922,,,,,
bob,1,28676063,3702,0.0025,0.3949,6.54,,-1.0067,0.2063,0.5929,,,,,
bob,1,28676063,3703,-0.0012,0.37,6.54,,-1.0098,0.2062,0.5941,,,,,
bob,1,28676063,3704,-0.0029,0.4034,5.52,,-1.0124,0.206,0.5942,,,,,
bob,1,28676063,3705,0.002,0.4332,6.279999999999999,,-1.004,0.2058,0.5948,,,,,
bob,1,28676063,3706,0.0179,0.4312,5.88,,-1.0053,0.2057,0.5949,,,,,
bob,1,28676063,3707,0.0026,0.4047,4.96,,-1.01,0.2055,0.595,,,,,
bob,1,28676063,3708,0.0051,0.3767,5.4,,-1.0103,0.2054,0.5951,,,,,
bob,1,28676063,3709,0.0161,0.3725,6.08,,-1.005,0.2052,0.5953,,,,,
bob,1,28676063,3710,0.0096,0.3859,5.48,,-1.0069,0.2051,0.5953,,,,,
bob,1,28676063,3711,0.0193,0.4402,6.1,,-1.0116,0.2049,0.5954,,,,,
bob,1,28676063,3712,0.006,0.3982,5.18,,-1.0122,0.2048,0.5954,,,,,
bob,1,28676063,3713,0.0088,0.3848,4.7,,-1.0127,0.2047,0.5951,,,,,
bob,1,28676063,3714,0.0081,0.3542,4.82,,-1.0059,0.2046,0.5949,,,,,
bob,1,28676063,3715,-0.0005,0.3579,6.02,,-1.0121,0.2045,0.5954,,,,,
bob,1,28676063,3716,0.0025,0.3564,6.34,,-1.0048,0.2043,0.596,,,,,
bob,1,28676063,3717,0.0074,0.4112,6.5600000000000005,,-1.0102,0.2042,0.5972,,,,,
bob,1,28676063,3718,0.0093,0.4311,6.68,,-1.0095,0.204,0.5981,,,,,
bob,1,28676063,3719,0.0179,0.4366,6.619999999999999,,-0.9946,0.2038,0.5989,,,,,
bob,1,28676063,3720,0.0103,0.4352,5.76,,-1.0096,0.2037,0.5991,,,,,
bob,1,28676063,3721,0.015,0.3985,5.779999999999999,,-1.0059,0.2035,0.5994,,,,,
bob,1,28676063,3722,0.0126,0.4234,6.34,,-1.0079,0.2033,0.5999,,,,,
bob,1,28676063,3723,0.0027,0.3541,5.0,,-1.0052,0.2032,0.5998,,,,,
bob,1,28676063,3724,0.0193,0.3837,5.34,,-1.0066,0.203,0.5997,,,,,
bob,1,28676063,3725,0.0189,0.4379,5.48,,-1.0035,0.2029,0.5998,,,,,
bob,1,28676063,3726,0.0087,0.3644,4.859999999999999,,-1.0081,0.2027,0.6001,,,,,
bob,1,28676063,3727,0.0132,0.4195,5.72,,-1.0078,0.2026,0.6005,,,,,
bob,1,28676063,3728,0.0034,0.4017,6.6000000000000005,,-1.0086,0.2024,0.601,,,,,
bob,1,28676063,3729,0.0009,0.4041,5.7,,-1.0089,0.2023,0.6013,,,,,
bob,1,28676063,3730,0.0162,0.4162,5.58,,-1.0113,0.2021,0.6014,,,,,
bob,1,28676063,3731,0.0163,0.3654,6.239999999999999,,-1.0013,0.202,0.6016,,,,,
bob,1,28676063,3732,0.0012,0.4679,6.02,,-1.0093,0.2018,0.6017,,,,,
bob,1,28676063,3733,0.0088,0.3982,5.42,,-1.0093,0.2017,0.6014,,,,,
bob,1,28676063,3734,0.0073,0.3779,5.7,,-1.0118,0.2016,0.6012,,,,,
bob,1,28676063,3735,0.0083,0.3996,5.72,,-1.0087,0.2015,0.6011,,,,,
bob,1,28676063,3736,0.0225,0.4086,5.56,,-0.9982,0.2014,0.6012,,,,,
bob,1,28676063,3737,0.0137,0.3661,5.5,,-1.0099,0.2013,0.601,,,,,
bob,1,28676063,3738,0.0057,0.3948,5.8999999999999995,,-1.0043,0.2012,0.6006,,,,,
bob,1,28676063,3739,0.0097,0.4348,6.74,,-1.0079,0.2011,0.6008,,,,,
bob,1,28676063,3740,0.0205,0.4639,6.4399999999999995,,-1.0123,0.201,0.601,,,,,
bob,1,28676063,3741,0.0023,0.4036,5.92,,-1.0044,0.201,0.6009,,,,,
bob,1,28676063,3742,0.0081,0.3935,4.88,,-1.0076,0.2009,0.6004,,,,,
bob,1,28676063,3743,0.0095,0.3651,5.46,,-1.0034,0.2009,0.6004,,,,,
bob,1,28676063,3744,0.0129,0.3825,5.72,,-1.004,0.2008,0.6005,,,,,
bob,1,28676063,3745,-0.0007,0.4205,6.38,,-1.0032,0.2007,0.6008,,,,,
bob,1,28676063,3746,0.0035,0.4165,5.74,,-1.0036,0.2007,0.6007,,,,,
bob,1,28676063,3747,0.004,0.3954,6.239999999999999,,-1.0078,0.2006,0.6008,,,,,
bob,1,28676063,3748,0.0016,0.4005,5.94,,-1.0035,0.2006,0.601,,,,,
bob,1,28676063,3749,0.0041,0.4069,6.4,,-1.0106,0.2005,0.6012,,,,,
bob,1,28676063,3750,-0.0029,0.3751,6.419999999999999,,-1.0045,0.2005,0.6015,,,,,
bob,1,28676063,3751,0.0052,0.3795,5.9799999999999995,,-1.0104,0.2004,0.6016,,,,,
bob,1,28676063,3752,0.0087,0.4169,5.88,,-1.0024,0.2003,0.6013,,,,,
bob,1,28676063,3753,0.0109,0.3861,6.140000000000001,,-1.0066,0.2003,0.6012,,,,,
bob,1,28676063,3754,0.0048,0.4191,5.6000000000000005,,-1.0038,0.2002,0.6012,,,,,
bob,1,28676063,3755,0.0036,0.4375,6.16,,-1.006,0.2002,0.6015,,,,,
bob,1,28676063,3756,0.0115,0.4167,6.460000000000001,,-1.0092,0.2001,0.6019,,,,,
bob,1,28676063,3757,0.0062,0.4432,6.32,,-1.0105,0.2001,0.6021,,,,,
bob,1,28676063,3758,0.0126,0.326,6.12,,-1.0044,0.2,0.6019,,,,,
bob,1,28676063,3759,-0.001,0.4066,5.2,,-1.0092,0.2,0.6021,,,,,
bob,1,28676063,3760,0.0123,0.3844,5.319999999999999,,-1.0103,0.1999,0.6019,,,,,
bob,1,28676063,3761,0.0076,0.4442,5.779999999999999,,-1.008,0.1999,0.6021,,,,,
bob,1,28676063,3762,-0.0008,0.4496,6.18,,-1.0079,0.1998,0.6019,,,,,
bob,1,28676063,3763,0.0112,0.4108,5.6000000000000005,,-1.004,0.1998,0.6019,,,,,
bob,1,28676063,3764,0.0037,0.4433,5.5,,-1.0065,0.1998,0.6021,,,,,
bob,1,28676063,3765,0.0069,0.4495,6.460000000000001,,-1.0059,0.1997,0.6023,,,,,
bob,1,28676063,3766,-0.0011,0.4444,6.239999999999999,,-1.0134,0.1997,0.6023,,,,,
bob,1,28676063,3767,0.0025,0.4639,7.3,,-1.0095,0.1996,0.6025,,,,,
bob,1,28676063,3768,0.0095,0.4089,5.66,,-1.005,0.1996,0.602,,,,,
bob,1,28676063,3769,0.0149,0.4015,6.02,,-1.0077,0.1996,0.6016,,,,,
bob,1,28676063,3770,0.0056,0.4062,5.04,,-1.0085,0.1996,0.6013,,,,,
bob,1,28676063,3771,-0.0008,0.4145,5.26,,-1.0026,0.1996,0.6008,,,,,
bob,1,28676063,3772,0.0062,0.3912,5.92,,-1.006,0.1996,0.6008,,,,,
bob,1,28684922,3773,0.0003,0.4736,6.74,,-1.0042,0.4494,0.5726,,,,,
bob,1,28684922,3774,-0.0049,0.3738,6.4399999999999995,,-1.0102,0.4375,0.5753,,,,,
bob,1,28684922,3775,0.0272,0.1848,9.28,,-1.0125,0.426,0.5881,,,,,
bob,1,28684922,3776,-0.2846,0.5607,4.46,,-1.0021,0.4154,0.569,,,,,
bob,1,28684922,3777,-0.0679,0.1621,0.22,,-1.0169,0.4072,0.4979,,,,,
bob,1,28684922,3778,-0.2102,0.5962,14.26,,-0.9992,0.3991,0.5092,,,,,
bob,1,28684922,3779,-0.2562,0.4106,0.06,,-0.9836,0.3927,0.4583,,,,,
bob,1,28684922,3780,0.0,0.0,0.0,,0.0,0.3877,0.4166,,,,,
bob,1,28684922,3781,0.0,0.0,0.0,,0.0,0.3837,0.3819,,,,,
bob,1,28684922,3782,0.0,0.0,0.0,,0.0,0.3807,0.3525,,,,,
bob,1,28684922,3783,0.0,0.0,0.0,,0.0,0.3785,0.3274,,,,,
bob,1,28684922,3784,0.0,0.0,0.0,,0.0,0.3769,0.3055,,,,,
bob,1,28684922,3785,0.0,0.0,0.0,,0.0,0.3759,0.2864,,,,,
bob,1,28684922,3786,0.0,0.0,0.0,,0.0,0.3754,0.2696,,,,,
bob,1,28684922,3787,0.0,0.0,0.0,,0.0,0.3753,0.2546,,,,,
bob,1,28684922,3788,0.0,0.0,0.0,,0.0,0.3755,0.2412,,,,,
bob,1,28684922,3789,0.0,0.0,0.0,,0.0,0.376,0.2292,,,,,
bob,1,28684922,3790,0.0,0.0,0.0,,0.0,0.3767,0.2182,,,,,
bob,1,28684922,3791,0.0,0.0,0.0,,0.0,0.3777,0.2083,,,,,
bob,1,28684922,3792,0.0,0.0,0.0,,0.0,0.3788,0.1993,,,,,
bob,1,28684922,3793,0.0,0.0,0.0,,0.0,0.3801,0.191,,,,,
bob,1,28684922,3794,0.0,0.0,0.0,,0.0,0.3815,0.1833,,,,,
bob,1,28684922,3795,0.0,0.0,0.0,,0.0,0.383,0.1763,,,,,
bob,1,28684922,3796,0.0,0.0,0.0,,0.0,0.3846,0.1697,,,,,
bob,1,28684922,3797,0.0,0.0,0.0,,0.0,0.3863,0.1637,,,,,
bob,1,28684922,3798,0.0,0.0,0.0,,0.0,0.388,0.158,,,,,
bob,1,28684922,3799,0.0,0.0,0.0,,0.0,0.3898,0.1528,,,,,
bob,1,28684922,3800,0.0,0.0,0.0,,0.0,0.3916,0.1478,,,,,
bob,1,28684922,3801,0.0,0.0,0.0,,0.0,0.3935,0.1432,,,,,
bob,1,28684922,3802,0.0,0.0,0.0,,0.0,0.3953,0.1389,,,,,
bob,1,28684922,3803,0.0,0.0,0.0,,0.0,0.3972,0.1348,,,,,
bob,1,28684922,3804,0.0,0.0,0.0,,0.0,0.3991,0.1309,,,,,
bob,1,28684922,3805,0.1638,0.6019,15.22,,-0.9975,0.4002,0.1551,,,,,
bob,1,28684922,3806,-0.0096,0.2568,4.22,,-0.9978,0.401,0.1689,,,,,
bob,1,28684922,3807,0.0044,0.3429,4.44,,-0.9879,0.4015,0.1776,,,,,
bob,1,28684922,3808,-0.021,0.4195,3.56,,-0.9882,0.4018,0.1859,,,,,
bob,1,28684922,3809,0.0245,0.2476,1.7399999999999998,,-0.995,0.402,0.1882,,,,,
bob,1,28684922,3810,-0.0145,0.6493,5.5,,-1.0203,0.4019,0.1984,,,,,
bob,1,28684922,3811,0.0083,0.2638,2.62,,-1.0281,0.4018,0.2008,,,,,
bob,1,28684922,3812,0.0069,0.3281,2.68,,-1.0239,0.4016,0.2039,,,,,
bob,1,28684922,3813,0.0112,0.4073,4.32,,-1.0261,0.4013,0.2111,,,,,
bob,1,28684922,3814,0.0044,0.2764,4.1000000000000005,,-1.0186,0.4008,0.2159,,,,,
bob,1,28684922,3815,0.0236,0.5292,4.74,,-1.0107,0.4002,0.2231,,,,,
bob,1,28684922,3816,0.0132,0.4359,6.260000000000001,,-1.0144,0.3994,0.2318,,,,,
bob,1,28684922,3817,-0.0089,0.4589,6.04,,-1.0122,0.3984,0.2409,,,,,
bob,1,28684922,3818,0.0057,0.4751,4.4799999999999995,,-1.0109,0.3973,0.2464,,,,,
bob,1,28684922,3819,0.0096,0.4644,5.08,,-1.0144,0.3961,0.2525,,,,,
bob,1,28684922,3820,0.0039,0.5185,4.9799999999999995,,-1.0185,0.3949,0.2581,,,,,
bob,1,28684922,3821,0.0038,0.4484,3.8600000000000003,,-1.0142,0.3936,0.2618,,,,,
bob,1,28684922,3822,0.0125,0.6467,5.86,,-1.0151,0.3922,0.2677,,,,,
bob,1,28684922,3823,0.0124,0.4937,5.18,,-1.0108,0.3908,0.2735,,,,,
bob,1,28684922,3824,0.0178,0.2919,5.0,,-1.0287,0.3893,0.2787,,,,,
bob,1,28684922,3825,0.0065,0.4567,4.3999999999999995,,-1.0351,0.3877,0.2834,,,,,
bob,1,28684922,3826,-0.0039,0.4216,4.26,,-1.0285,0.3862,0.2865,,,,,
bob,1,28684922,3827,0.0114,0.4275,4.3,,-1.0347,0.3846,0.2905,,,,,
bob,1,28684922,3828,-0.0033,0.3452,4.62,,-1.0333,0.383,0.2935,,,,,
bob,1,28684922,3829,0.0067,0.3927,4.14,,-1.0214,0.3815,0.296,,,,,
bob,1,28684922,3830,0.0038,0.3908,4.3999999999999995,,-1.0283,0.3799,0.3,,,,,
bob,1,28684922,3831,0.0058,0.4234,4.5600000000000005,,-1.0268,0.3783,0.3033,,,,,
