agent,chain,job_id,global_iter,loss,val,rew,entropy_coef,abc,abc_coef,sr,valid_goals,invalid_goals,avg_xy,max_xy,avg_z,ik_fail_rate,not_moved_frac
alice,0,28830260,690,0.13,0.7192,3.5912,0.1,,,,456,143,0.291,1.265,0.015,0.038,0.2020033388981636
alice,0,28830260,691,0.1309,0.6737,3.3333,0.1,,,,459,163,0.268,1.17,0.016,0.045,0.22347266881028938
alice,0,28830260,692,0.1316,0.7753,3.5348,0.1,,,,461,139,0.289,1.304,0.015,0.051,0.205
alice,0,28830260,693,0.1158,0.7253,3.5251,0.1,,,,460,150,0.264,1.177,0.014,0.048,0.20491803278688525
alice,0,28830260,694,0.1074,0.7778,3.3333,0.1,,,,454,151,0.292,1.287,0.016,0.046,0.21818181818181817
alice,0,28830260,695,0.1325,0.7938,3.7824,0.1,,,,468,134,0.287,1.19,0.015,0.045,0.17940199335548174
alice,0,28830260,696,0.1188,0.7292,3.3037,0.1,,,,458,141,0.28,1.195,0.015,0.048,0.21035058430717862
alice,0,28830260,697,0.1257,0.7813,3.8984,0.1,,,,459,146,0.271,0.968,0.015,0.052,0.20826446280991737
alice,0,28830260,698,0.1116,0.7996,3.1773,0.1,,,,463,133,0.294,1.18,0.015,0.048,0.16610738255033558
alice,0,28830260,699,0.1134,0.7983,3.2736,0.1,,,,455,144,0.277,1.287,0.015,0.05,0.20701168614357263
alice,0,28830260,700,0.1086,0.7496,3.956,0.1,,,,454,149,0.273,1.335,0.015,0.049,0.21061359867330018
alice,0,28830260,701,0.1176,0.7768,3.6974,0.1,,,,460,146,0.279,1.268,0.017,0.047,0.2145214521452145
alice,0,28830260,702,0.1229,0.8333,3.6957,0.1,,,,473,127,0.289,1.551,0.015,0.054,0.175
alice,0,28830260,703,0.1039,0.8245,3.8718,0.1,,,,462,149,0.268,1.3,0.015,0.046,0.20621931260229132
alice,0,28830260,704,0.1087,0.8062,3.7487,0.1,,,,462,142,0.28,1.391,0.015,0.045,0.19536423841059603
alice,0,28830260,705,0.1088,0.799,3.5816,0.1,,,,455,152,0.252,0.947,0.015,0.046,0.20757825370675453
alice,0,28830260,706,0.1359,0.7923,4.027,0.1,,,,471,128,0.278,1.258,0.016,0.045,0.17362270450751252
alice,0,28830260,707,0.1274,0.7878,3.6667,0.1,,,,463,145,0.278,1.075,0.015,0.048,0.20723684210526316
alice,0,28830260,708,0.1137,0.7833,3.7446,0.1,,,,447,153,0.271,1.166,0.015,0.042,0.215
alice,0,28830260,709,0.1303,0.7641,3.4229,0.1,,,,470,136,0.275,1.024,0.014,0.046,0.18811881188118812
alice,0,28830260,710,0.1122,0.7504,3.6022,0.1,,,,460,143,0.265,1.226,0.015,0.052,0.21227197346600332
alice,0,28830260,711,0.1174,0.7549,3.6348,0.1,,,,462,155,0.268,1.193,0.016,0.051,0.2106969205834684
alice,0,28830260,712,0.1174,0.7291,3.7895,0.1,,,,453,162,0.28,1.283,0.014,0.045,0.22926829268292684
alice,0,28830260,713,0.1217,0.755,3.4862,0.1,,,,457,151,0.291,1.22,0.015,0.044,0.2138157894736842
alice,0,28830260,714,0.112,0.7521,3.4247,0.1,,,,447,160,0.273,1.021,0.014,0.048,0.2273476112026359
alice,0,28830260,715,0.1146,0.7285,3.2263,0.1,,,,457,151,0.266,1.342,0.015,0.047,0.22697368421052633
alice,0,28830260,716,0.1285,0.8178,3.403,0.1,,,,478,116,0.293,1.06,0.015,0.046,0.16666666666666666
alice,0,28830260,717,0.1104,0.7919,3.2344,0.1,,,,465,132,0.283,1.274,0.015,0.043,0.19597989949748743
alice,0,28830260,718,0.1085,0.7617,3.4505,0.1,,,,450,143,0.284,1.38,0.016,0.051,0.20236087689713322
alice,0,28830260,719,0.1321,0.7826,3.6754,0.1,,,,465,132,0.275,1.176,0.014,0.048,0.18425460636515914
alice,0,28830260,720,0.1209,0.7935,3.7062,0.1,,,,456,135,0.284,1.145,0.014,0.047,0.19120135363790186
alice,0,28830260,721,0.1283,0.7818,3.9048,0.1,,,,459,142,0.284,1.373,0.016,0.045,0.19633943427620631
alice,0,28830260,722,0.1295,0.7705,3.8449,0.1,,,,466,148,0.271,1.044,0.015,0.048,0.20358306188925082
alice,0,28830260,723,0.1066,0.7682,3.5479,0.1,,,,457,139,0.274,1.02,0.015,0.046,0.20134228187919462
alice,0,28830260,724,0.1301,0.7624,3.2663,0.1,,,,456,147,0.268,1.075,0.015,0.055,0.21061359867330018
alice,0,28830260,725,0.1353,0.7697,3.7967,0.1,,,,464,130,0.278,1.295,0.015,0.046,0.19528619528619529
alice,0,28830260,726,0.1209,0.7688,3.6968,0.1,,,,473,132,0.285,1.362,0.015,0.043,0.19008264462809918
alice,0,28830260,727,0.1406,0.7824,3.1765,0.1,,,,460,128,0.292,1.259,0.014,0.047,0.20068027210884354
alice,0,28830260,728,0.1278,0.7527,4.0761,0.1,,,,466,124,0.29,1.506,0.016,0.043,0.17288135593220338
alice,0,28830260,729,0.1407,0.763,3.4874,0.1,,,,462,133,0.274,1.051,0.014,0.049,0.1865546218487395
alice,0,28830260,730,0.146,0.7708,3.66,0.1,,,,469,119,0.294,1.061,0.015,0.044,0.17006802721088435
alice,0,28830260,731,0.1145,0.7466,3.4249,0.1,,,,458,154,0.276,1.266,0.015,0.048,0.21241830065359477
alice,0,28830260,732,0.1253,0.8031,3.7358,0.1,,,,477,132,0.281,1.309,0.016,0.041,0.17898193760262726
alice,0,28830260,733,0.114,0.8406,3.7179,0.1,,,,463,126,0.285,1.151,0.019,0.052,0.1731748726655348
alice,0,28830260,734,0.133,0.7987,3.4433,0.1,,,,467,121,0.279,1.063,0.015,0.042,0.17687074829931973
alice,0,28830260,735,0.1117,0.7326,3.1568,0.1,,,,464,140,0.277,1.192,0.015,0.037,0.20033112582781457
alice,0,28830260,736,0.1126,0.7072,3.2952,0.1,,,,454,152,0.279,1.266,0.014,0.052,0.22112211221122113
alice,0,28830260,737,0.1205,0.7508,3.3591,0.1,,,,466,121,0.285,1.269,0.015,0.049,0.17035775127768313
alice,0,28830260,738,0.1177,0.7066,3.8024,0.1,,,,467,130,0.293,1.088,0.016,0.045,0.17420435510887772
alice,0,28830260,739,0.1228,0.8035,3.5474,0.1,,,,482,93,0.297,1.196,0.016,0.056,0.1373913043478261
alice,0,28830260,740,0.101,0.7344,3.232,0.1,,,,443,170,0.262,1.307,0.016,0.053,0.2365415986949429
alice,0,28830260,741,0.1205,0.7944,3.3731,0.1,,,,462,139,0.282,1.418,0.016,0.052,0.2096505823627288
alice,0,28830260,742,0.1141,0.7006,3.6024,0.1,,,,455,161,0.263,1.166,0.016,0.049,0.21915584415584416
alice,0,28830260,743,0.1163,0.7391,3.4674,0.1,,,,464,127,0.28,1.134,0.016,0.048,0.1658206429780034
alice,0,28830260,744,0.1169,0.8367,3.476,0.1,,,,462,112,0.284,1.229,0.014,0.043,0.17770034843205576
alice,0,28830260,745,0.1463,0.7952,3.791,0.1,,,,480,128,0.294,1.421,0.016,0.048,0.1825657894736842
alice,0,28830260,746,0.1248,0.7832,3.4256,0.1,,,,462,125,0.289,1.092,0.015,0.048,0.17717206132879046
alice,0,28830260,747,0.1287,0.8831,4.0758,0.1,,,,461,117,0.29,1.102,0.015,0.049,0.17474048442906576
alice,0,28830260,748,0.1196,0.7389,3.7407,0.1,,,,453,174,0.264,1.168,0.015,0.048,0.2551834130781499
alice,0,28830260,749,0.1292,0.758,3.3788,0.1,,,,463,145,0.278,1.187,0.015,0.05,0.21052631578947367
alice,0,28830260,750,0.105,0.7946,3.4734,0.1,,,,466,126,0.283,1.201,0.015,0.044,0.18412162162162163
alice,0,28830260,751,0.1264,0.8253,3.6029,0.1,,,,460,145,0.284,1.196,0.015,0.049,0.21322314049586777
alice,0,28830260,752,0.1177,0.7936,3.6866,0.1,,,,465,129,0.275,1.475,0.016,0.042,0.18013468013468015
alice,0,28830260,753,0.1153,0.7932,3.6599,0.1,,,,459,142,0.277,1.107,0.015,0.051,0.2079866888519135
alice,0,28830260,754,0.1142,0.7982,3.2961,0.1,,,,450,155,0.268,1.161,0.016,0.049,0.22148760330578512
alice,0,28830260,755,0.1316,0.7709,3.1683,0.1,,,,456,152,0.277,1.288,0.015,0.048,0.21217105263157895
alice,0,28830260,756,0.1089,0.8071,4.0653,0.1,,,,465,133,0.277,1.14,0.015,0.047,0.18729096989966554
alice,0,28830260,757,0.1183,0.8272,3.4439,0.1,,,,466,124,0.292,1.329,0.016,0.049,0.1711864406779661
alice,0,28830260,758,0.127,0.8099,3.6172,0.1,,,,469,126,0.287,0.996,0.015,0.045,0.18319327731092436
alice,0,28830260,759,0.1114,0.7777,3.5431,0.1,,,,452,142,0.269,1.287,0.015,0.059,0.20033670033670034
alice,0,28830260,760,0.1263,0.8371,3.659,0.1,,,,465,133,0.283,1.195,0.015,0.056,0.1688963210702341
alice,0,28830260,761,0.1159,0.848,3.7488,0.1,,,,462,140,0.265,1.149,0.017,0.05,0.18604651162790697
alice,0,28830260,762,0.1365,0.8367,4.0098,0.1,,,,470,131,0.273,1.244,0.015,0.05,0.17970049916805325
alice,0,28830260,763,0.1187,0.7421,3.5393,0.1,,,,471,137,0.284,1.193,0.016,0.04,0.18914473684210525
alice,0,28830260,764,0.0899,0.7384,3.5829,0.1,,,,442,183,0.264,1.394,0.015,0.045,0.2528
alice,0,28830260,765,0.1071,0.7909,3.6256,0.1,,,,459,150,0.273,1.129,0.015,0.043,0.2134646962233169
alice,0,28830260,766,0.1103,0.8381,3.9485,0.1,,,,464,128,0.275,1.222,0.015,0.044,0.16891891891891891
alice,0,28830260,767,0.1103,0.7654,3.435,0.1,,,,472,131,0.291,1.18,0.016,0.047,0.18407960199004975
alice,0,28830260,768,0.124,0.7965,3.6098,0.1,,,,477,115,0.284,1.058,0.015,0.053,0.1570945945945946
alice,0,28830260,769,0.1239,0.7627,3.5,0.1,,,,464,128,0.281,1.12,0.015,0.044,0.17736486486486486
alice,0,28830260,770,0.1289,0.7759,3.7903,0.1,,,,466,121,0.293,1.152,0.017,0.046,0.1839863713798978
alice,0,28830260,771,0.1246,0.7363,3.3656,0.1,,,,456,149,0.278,1.405,0.015,0.043,0.2115702479338843
alice,0,28830260,772,0.1149,0.7188,3.4389,0.1,,,,466,147,0.273,1.084,0.015,0.048,0.20554649265905384
alice,0,28830260,773,0.1196,0.7485,3.7151,0.1,,,,465,130,0.281,1.134,0.015,0.045,0.18823529411764706
alice,0,28830260,774,0.1083,0.8018,3.5767,0.1,,,,462,138,0.276,1.173,0.018,0.046,0.18833333333333332
alice,0,28830260,775,0.1093,0.7825,3.1542,0.1,,,,447,157,0.269,1.365,0.016,0.055,0.22847682119205298
alice,0,28830260,776,0.1165,0.7732,3.8446,0.1,,,,472,129,0.276,1.099,0.017,0.055,0.18469217970049917
alice,0,28830260,777,0.1304,0.7383,3.2704,0.1,,,,485,111,0.301,1.207,0.016,0.051,0.16946308724832215
alice,0,28830260,778,0.1291,0.7485,3.5115,0.1,,,,449,144,0.273,1.105,0.017,0.048,0.21247892074198987
alice,0,28830260,779,0.1078,0.6936,3.0904,0.1,,,,454,133,0.274,1.251,0.015,0.045,0.1890971039182283
alice,0,28830260,780,0.1384,0.7169,3.3966,0.1,,,,460,149,0.278,1.144,0.015,0.044,0.21182266009852216
alice,0,28830260,781,0.1118,0.7898,3.0909,0.1,,,,464,124,0.287,1.249,0.015,0.046,0.19387755102040816
alice,0,28830260,782,0.1068,0.8005,3.4256,0.1,,,,455,131,0.284,1.159,0.015,0.049,0.19112627986348124
alice,0,28830260,783,0.129,0.7966,3.0047,0.1,,,,449,150,0.271,1.594,0.017,0.047,0.2270450751252087
alice,0,28830260,784,0.1229,0.796,3.4545,0.1,,,,475,131,0.28,1.081,0.015,0.045,0.17986798679867988
alice,0,28830260,785,0.0939,0.7941,3.8519,0.1,,,,466,140,0.28,1.461,0.015,0.047,0.19636963696369636
alice,0,28830260,786,0.1213,0.7027,3.3,0.1,,,,453,164,0.276,1.344,0.015,0.044,0.22204213938411668
alice,0,28830260,787,0.1159,0.7628,3.0686,0.1,,,,452,134,0.285,1.14,0.015,0.044,0.18771331058020477
alice,0,28830260,788,0.1154,0.8596,3.7056,0.1,,,,463,114,0.287,1.208,0.015,0.042,0.1611785095320624
alice,0,28830260,789,0.1303,0.8228,3.7198,0.1,,,,463,140,0.274,1.262,0.015,0.047,0.1956882255389718
alice,0,28830260,790,0.1199,0.7761,3.4375,0.1,,,,468,111,0.289,1.05,0.015,0.047,0.1692573402417962
alice,0,28830260,791,0.1367,0.7574,3.3592,0.1,,,,471,140,0.286,1.316,0.015,0.054,0.19803600654664485
alice,0,28830260,792,0.1353,0.7686,3.3131,0.1,,,,477,117,0.288,1.265,0.016,0.055,0.1717171717171717
alice,0,28830260,793,0.1286,0.8132,3.6139,0.1,,,,457,122,0.276,1.118,0.015,0.049,0.18825561312607944
alice,0,28830260,794,0.1325,0.8179,3.6432,0.1,,,,472,121,0.283,1.102,0.015,0.044,0.18549747048903878
alice,0,28830260,795,0.1207,0.7941,3.4634,0.1,,,,456,153,0.266,1.33,0.015,0.044,0.21182266009852216
alice,0,28830260,796,0.1375,0.7793,3.8,0.1,,,,469,139,0.282,1.038,0.015,0.043,0.1924342105263158
alice,0,28830260,797,0.1075,0.8044,3.701,0.1,,,,455,139,0.261,1.062,0.015,0.052,0.2037037037037037
alice,0,28830260,798,0.1159,0.736,3.1212,0.1,,,,456,161,0.266,1.068,0.015,0.04,0.21393841166936792
alice,0,28830260,799,0.1164,0.8018,3.078,0.1,,,,467,145,0.276,1.151,0.015,0.047,0.2042483660130719
alice,0,28830260,800,0.1013,0.8001,3.5054,0.1,,,,459,140,0.281,1.156,0.015,0.045,0.20868113522537562
alice,0,28830260,801,0.0911,0.8106,3.5567,0.1,,,,463,124,0.282,1.139,0.015,0.041,0.17035775127768313
alice,0,28830260,802,0.1239,0.7558,3.7797,0.1,,,,465,140,0.276,1.148,0.016,0.041,0.19669421487603306
alice,0,28830260,803,0.0937,0.7081,2.9565,0.1,,,,453,155,0.269,1.357,0.015,0.042,0.21875
alice,0,28830260,804,0.1153,0.7797,3.6919,0.1,,,,460,130,0.308,1.138,0.017,0.044,0.188135593220339
alice,0,28830260,805,0.124,0.7688,3.6359,0.1,,,,458,138,0.294,1.111,0.016,0.045,0.1912751677852349
alice,0,28830260,806,0.1312,0.8496,3.7585,0.1,,,,470,119,0.297,1.187,0.015,0.045,0.17147707979626486
alice,0,28830260,807,0.1332,0.7889,3.5323,0.1,,,,474,119,0.3,1.51,0.015,0.049,0.17706576728499157
alice,0,28830260,808,0.1079,0.8132,3.3495,0.1,,,,472,124,0.308,1.305,0.016,0.048,0.18120805369127516
alice,0,28830260,809,0.0858,0.859,3.6468,0.1,,,,460,127,0.286,1.07,0.017,0.058,0.1839863713798978
alice,0,28830260,810,0.1109,0.8502,3.5972,0.1,,,,468,111,0.305,1.213,0.015,0.04,0.153713298791019
alice,0,28830260,811,0.1252,0.8115,3.639,0.1,,,,472,109,0.297,1.13,0.015,0.046,0.1566265060240964
alice,0,28830260,812,0.1339,0.7935,3.6814,0.1,,,,471,117,0.291,1.178,0.014,0.042,0.1717687074829932
alice,0,28830260,813,0.1192,0.7823,3.5152,0.1,,,,455,144,0.281,1.255,0.015,0.048,0.2020033388981636
alice,0,28830260,814,0.1248,0.8728,4.2548,0.1,,,,463,120,0.289,1.097,0.017,0.048,0.1835334476843911
alice,0,28830260,815,0.1623,0.7517,3.8788,0.1,,,,472,146,0.277,1.236,0.015,0.051,0.1941747572815534
alice,0,28830260,816,0.1283,0.7035,3.2234,0.1,,,,464,158,0.274,1.187,0.014,0.05,0.22186495176848875
alice,0,28830260,817,0.1213,0.8083,3.6495,0.1,,,,457,116,0.284,1.227,0.017,0.047,0.17452006980802792
alice,0,28830260,818,0.1377,0.8083,3.6798,0.1,,,,479,125,0.291,0.969,0.016,0.045,0.17218543046357615
alice,0,28830260,819,0.1261,0.7474,3.6099,0.1,,,,461,148,0.297,1.203,0.016,0.052,0.2019704433497537
alice,0,28830260,820,0.1082,0.7988,3.9615,0.1,,,,462,145,0.283,1.192,0.015,0.055,0.19769357495881384
alice,0,28830260,821,0.1109,0.8184,3.4923,0.1,,,,456,129,0.285,1.255,0.016,0.054,0.19145299145299147
alice,0,28830260,822,0.124,0.7999,3.568,0.1,,,,458,145,0.283,1.352,0.015,0.05,0.20398009950248755
alice,0,28830260,823,0.1306,0.7536,3.1767,0.1,,,,470,135,0.293,1.235,0.015,0.042,0.18016528925619835
alice,0,28830260,824,0.1276,0.7495,3.7173,0.1,,,,453,141,0.279,1.185,0.016,0.054,0.2037037037037037
alice,0,28830260,825,0.1505,0.7811,3.5659,0.1,,,,469,127,0.283,1.03,0.015,0.046,0.18456375838926176
alice,0,28830260,826,0.1394,0.771,3.4697,0.1,,,,473,137,0.268,1.424,0.015,0.044,0.1885245901639344
alice,0,28830260,827,0.1222,0.7366,3.8596,0.1,,,,465,132,0.279,1.303,0.015,0.047,0.17420435510887772
alice,0,28830260,828,0.1265,0.8002,3.2745,0.1,,,,484,104,0.301,1.227,0.017,0.053,0.14625850340136054
alice,0,28830260,829,0.1048,0.7949,3.8667,0.1,,,,448,137,0.275,1.133,0.016,0.051,0.19487179487179487
alice,0,28830260,830,0.1259,0.7186,3.3469,0.1,,,,463,147,0.277,1.412,0.018,0.04,0.19672131147540983
alice,0,28830260,831,0.1193,0.7795,3.5787,0.1,,,,453,134,0.282,1.356,0.016,0.04,0.19250425894378195
alice,0,28830260,832,0.1139,0.7679,3.4236,0.1,,,,469,118,0.301,1.117,0.015,0.047,0.1635434412265758
alice,0,28830260,833,0.123,0.7791,3.5354,0.1,,,,468,128,0.301,1.295,0.015,0.046,0.18624161073825504
alice,0,28830260,834,0.1244,0.7635,3.5707,0.1,,,,476,115,0.297,1.058,0.015,0.047,0.16412859560067683
alice,0,28830260,835,0.1193,0.7829,3.674,0.1,,,,465,127,0.305,1.276,0.016,0.038,0.17229729729729729
alice,0,28830260,836,0.1037,0.7134,3.1093,0.1,,,,459,147,0.281,1.23,0.015,0.054,0.20957095709570958
alice,0,28830260,837,0.127,0.7003,3.3714,0.1,,,,468,134,0.285,1.12,0.016,0.053,0.18438538205980065
alice,0,28830260,838,0.0976,0.7192,3.2825,0.1,,,,449,142,0.282,1.354,0.015,0.046,0.20812182741116753
alice,0,28830260,839,0.1337,0.7181,3.1947,0.1,,,,468,128,0.292,1.236,0.015,0.038,0.17953020134228187
alice,0,28830260,840,0.1203,0.7366,2.9184,0.1,,,,456,134,0.303,1.106,0.015,0.046,0.19322033898305085
alice,0,28830260,841,0.1097,0.7621,2.9073,0.1,,,,468,122,0.288,1.225,0.015,0.053,0.17966101694915254
alice,0,28830260,842,0.1114,0.7385,4.0175,0.1,,,,471,124,0.289,1.313,0.015,0.045,0.1815126050420168
alice,0,28830260,843,0.1208,0.7616,3.4762,0.1,,,,451,134,0.294,1.297,0.015,0.048,0.20854700854700856
alice,0,28830260,844,0.1437,0.78,3.2524,0.1,,,,465,125,0.291,1.109,0.015,0.045,0.17288135593220338
alice,0,28830260,845,0.1356,0.7924,4.0979,0.1,,,,465,132,0.289,1.417,0.017,0.053,0.19430485762144054
alice,0,28830260,846,0.1627,0.6923,3.2275,0.1,,,,468,143,0.273,1.417,0.016,0.05,0.2078559738134206
alice,0,28830260,847,0.1366,0.7098,3.5222,0.1,,,,460,141,0.28,1.356,0.014,0.053,0.20299500831946754
alice,0,28830260,848,0.1162,0.6829,3.113,0.1,,,,468,148,0.275,1.256,0.014,0.054,0.20941558441558442
alice,0,28830260,849,0.1159,0.7081,3.6347,0.1,,,,461,129,0.301,1.13,0.015,0.042,0.188135593220339
alice,0,28830260,850,0.1106,0.7355,3.1237,0.1,,,,463,145,0.281,1.307,0.016,0.044,0.20888157894736842
alice,0,28830260,851,0.1038,0.7968,3.7956,0.1,,,,454,140,0.275,1.242,0.016,0.054,0.19865319865319866
alice,0,28830260,852,0.1172,0.8423,4.1632,0.1,,,,461,143,0.273,1.186,0.015,0.052,0.21026490066225165
alice,0,28830260,853,0.1106,0.7887,3.6888,0.1,,,,460,152,0.285,1.062,0.017,0.048,0.21895424836601307
alice,0,28830260,854,0.1316,0.8122,3.6701,0.1,,,,471,125,0.285,1.09,0.015,0.053,0.18959731543624161
alice,0,28830260,855,0.114,0.7981,3.9733,0.1,,,,465,120,0.288,1.397,0.017,0.054,0.17264957264957265
alice,0,28830260,856,0.1102,0.7799,3.2885,0.1,,,,463,122,0.307,1.322,0.015,0.061,0.1794871794871795
alice,0,28830260,857,0.1202,0.8345,3.86,0.1,,,,457,128,0.296,1.205,0.016,0.047,0.19487179487179487
alice,0,28830260,858,0.1283,0.7659,2.8533,0.1,,,,461,123,0.297,1.269,0.015,0.052,0.1832191780821918
alice,0,28830260,859,0.1356,0.8381,3.7667,0.1,,,,464,124,0.3,1.323,0.015,0.053,0.17687074829931973
alice,0,28830260,860,0.1146,0.7618,3.4925,0.1,,,,471,141,0.293,1.109,0.015,0.051,0.19281045751633988
alice,0,28830260,861,0.14,0.7434,3.5397,0.1,,,,469,132,0.286,1.242,0.016,0.045,0.18469217970049917
alice,0,28830260,862,0.1393,0.751,3.9829,0.1,,,,467,135,0.297,1.42,0.015,0.04,0.19767441860465115
alice,0,28830260,863,0.1129,0.7815,3.5263,0.1,,,,471,127,0.291,1.191,0.014,0.041,0.1806020066889632
alice,0,28830260,864,0.098,0.7937,3.6595,0.1,,,,456,136,0.279,1.204,0.016,0.049,0.20439189189189189
alice,0,28830260,865,0.1292,0.6811,3.0559,0.1,,,,455,165,0.285,1.08,0.016,0.054,0.22258064516129034
alice,0,28830260,866,0.108,0.7307,3.75,0.1,,,,463,139,0.276,1.386,0.015,0.046,0.20930232558139536
alice,0,28830260,867,0.1193,0.6953,3.4024,0.1,,,,461,136,0.285,1.37,0.017,0.054,0.19430485762144054
alice,0,28830260,868,0.1244,0.7575,3.2461,0.1,,,,456,130,0.284,1.259,0.015,0.047,0.18088737201365188
alice,0,28830260,869,0.1316,0.7428,3.526,0.1,,,,477,113,0.306,1.26,0.016,0.051,0.1711864406779661
alice,0,28830260,870,0.1377,0.7246,3.7598,0.1,,,,471,123,0.302,1.29,0.015,0.056,0.1835016835016835
alice,0,28830260,871,0.1358,0.6902,3.3846,0.1,,,,471,141,0.28,1.626,0.016,0.056,0.20915032679738563
alice,0,28830260,872,0.1226,0.7273,3.7892,0.1,,,,462,135,0.278,1.152,0.017,0.057,0.20603015075376885
alice,0,28830260,873,0.1222,0.7332,3.3053,0.1,,,,466,131,0.282,1.283,0.016,0.05,0.19095477386934673
alice,0,28830260,874,0.0899,0.8235,3.2822,0.1,,,,467,114,0.301,1.285,0.019,0.047,0.1549053356282272
alice,0,28830260,875,0.1126,0.8723,4.1515,0.1,,,,461,111,0.301,1.029,0.016,0.051,0.16083916083916083
alice,0,28830260,876,0.1337,0.7919,4.1313,0.1,,,,477,121,0.295,1.075,0.015,0.038,0.17725752508361203
alice,0,28830260,877,0.1387,0.8479,3.4305,0.1,,,,474,102,0.305,1.315,0.015,0.046,0.1423611111111111
alice,0,28830260,878,0.1213,0.7809,4.1452,0.1,,,,472,133,0.281,1.063,0.015,0.047,0.18512396694214875
alice,0,28830260,879,0.1154,0.7682,3.3802,0.1,,,,473,128,0.287,1.337,0.014,0.05,0.194675540765391
alice,0,28830260,880,0.1048,0.7748,3.6313,0.1,,,,469,132,0.287,1.241,0.016,0.044,0.18136439267886856
alice,0,28830260,881,0.1024,0.7731,3.5699,0.1,,,,463,134,0.284,1.188,0.015,0.048,0.20268006700167504
alice,0,28830260,882,0.1262,0.7399,3.5027,0.1,,,,467,125,0.285,1.116,0.015,0.052,0.17905405405405406
alice,0,28830260,883,0.1088,0.8087,3.6667,0.1,,,,453,135,0.279,1.147,0.015,0.052,0.195578231292517
alice,0,28830260,884,0.1112,0.8105,3.411,0.1,,,,467,128,0.286,1.386,0.015,0.045,0.18823529411764706
alice,0,28830260,885,0.1444,0.7991,4.2139,0.1,,,,470,141,0.271,1.113,0.015,0.048,0.20458265139116202
alice,0,28830260,886,0.1203,0.7988,3.3744,0.1,,,,456,148,0.275,1.552,0.016,0.049,0.2119205298013245
alice,0,28830260,887,0.1209,0.822,3.8657,0.1,,,,472,120,0.288,1.525,0.016,0.048,0.17060810810810811
alice,0,28830260,888,0.1338,0.7852,3.4694,0.1,,,,473,130,0.283,1.056,0.015,0.04,0.1857379767827529
alice,0,28830260,889,0.1367,0.7952,3.9086,0.1,,,,464,118,0.281,1.243,0.015,0.048,0.18041237113402062
alice,0,28830260,890,0.111,0.7944,3.5477,0.1,,,,462,132,0.272,1.148,0.017,0.047,0.18686868686868688
alice,0,28830260,891,0.1142,0.8632,3.8458,0.1,,,,458,152,0.262,1.205,0.015,0.053,0.20491803278688525
alice,0,28830260,892,0.1268,0.8904,3.7091,0.1,,,,463,121,0.28,1.348,0.016,0.043,0.1678082191780822
alice,0,28830260,893,0.1409,0.8251,3.8915,0.1,,,,469,125,0.289,1.342,0.015,0.047,0.1734006734006734
alice,0,28830260,894,0.1196,0.7865,3.4131,0.1,,,,479,122,0.296,1.148,0.016,0.047,0.17470881863560733
alice,0,28830260,895,0.1249,0.8097,3.3555,0.1,,,,469,127,0.287,1.161,0.018,0.045,0.18288590604026847
alice,0,28830260,896,0.1309,0.7024,3.6557,0.1,,,,471,149,0.273,1.059,0.016,0.044,0.2064516129032258
alice,0,28830260,897,0.1081,0.6973,3.5747,0.1,,,,462,152,0.272,1.386,0.017,0.045,0.21335504885993486
alice,0,28830260,898,0.0927,0.7436,3.0426,0.1,,,,465,125,0.303,1.276,0.015,0.047,0.17796610169491525
alice,0,28830260,899,0.1012,0.7593,3.7062,0.1,,,,462,133,0.284,1.116,0.015,0.05,0.1781512605042017
alice,0,28830260,900,0.0945,0.7782,3.8261,0.1,,,,453,138,0.283,1.186,0.016,0.05,0.20473773265651438
alice,0,28830260,901,0.1265,0.766,3.4873,0.1,,,,469,123,0.292,1.168,0.015,0.052,0.17736486486486486
alice,0,28830260,902,0.1276,0.6948,3.1905,0.1,,,,459,134,0.279,1.19,0.015,0.05,0.1973018549747049
alice,0,28830260,903,0.1118,0.7494,3.7594,0.1,,,,469,129,0.284,1.16,0.015,0.047,0.17725752508361203
alice,0,28830260,904,0.1142,0.7388,3.6183,0.1,,,,454,155,0.279,1.177,0.016,0.043,0.21018062397372742
alice,0,28830260,905,0.1267,0.6914,3.3315,0.1,,,,465,159,0.28,1.408,0.016,0.056,0.22275641025641027
alice,0,28830260,906,0.0954,0.6729,3.4386,0.1,,,,450,170,0.25,1.176,0.016,0.049,0.25
alice,0,28830260,907,0.1083,0.7298,3.5889,0.1,,,,469,136,0.276,1.203,0.017,0.047,0.1933884297520661
alice,0,28830260,908,0.1083,0.7021,3.655,0.1,,,,457,150,0.277,1.357,0.015,0.044,0.2042833607907743
alice,0,28830260,909,0.108,0.7392,3.0816,0.1,,,,459,138,0.292,1.199,0.016,0.051,0.19932998324958123
alice,0,28830260,910,0.1255,0.7981,3.6073,0.1,,,,461,130,0.284,1.438,0.015,0.05,0.18274111675126903
alice,0,28830260,911,0.1126,0.7492,3.6203,0.1,,,,447,156,0.266,0.993,0.015,0.046,0.2222222222222222
