agent,chain,job_id,global_iter,loss,val,rew,entropy_coef,abc,abc_coef,sr,valid_goals,invalid_goals,avg_xy,max_xy,avg_z
alice,2,28676064,279,0.1436,0.5899,4.913,0.1326,,,,115,68,0.122,0.453,0.003
alice,2,28676064,280,0.1108,0.5606,4.3,0.1326,,,,117,68,0.116,0.492,0.002
alice,2,28676064,281,0.125,0.5807,4.25,0.1326,,,,105,75,0.111,0.535,0.002
alice,2,28676064,282,0.091,0.6829,4.75,0.1326,,,,121,57,0.124,0.442,0.003
alice,2,28676064,283,0.1068,0.5279,5.025,0.1326,,,,115,67,0.126,0.833,0.002
alice,2,28676064,284,0.1485,0.5417,4.5526,0.1326,,,,114,60,0.126,0.647,0.002
alice,2,28676064,285,0.1654,0.5227,4.6486,0.1326,,,,116,59,0.129,0.496,0.003
alice,2,28676064,286,0.0675,0.5399,5.6552,0.1326,,,,110,66,0.121,0.406,0.003
alice,2,28676064,287,0.0937,0.6571,4.6047,0.1326,,,,116,51,0.125,0.435,0.002
alice,2,28676064,288,0.114,0.6203,5.0,0.1326,,,,115,58,0.108,0.357,0.004
alice,2,28676064,289,0.0982,0.5761,4.6842,0.1326,,,,108,68,0.114,0.569,0.004
alice,2,28676064,290,0.0961,0.6719,5.6316,0.1326,,,,104,70,0.124,0.391,0.003
alice,2,28676064,291,0.1418,0.6622,5.4048,0.1326,,,,108,64,0.122,0.421,0.003
alice,2,28676064,292,0.0519,0.7054,5.1304,0.1326,,,,107,69,0.11,0.358,0.002
alice,2,28676064,293,0.1221,0.5435,4.6047,0.1326,,,,121,69,0.11,0.552,0.002
alice,2,28676064,294,0.1256,0.4051,4.8889,0.1326,,,,100,91,0.1,0.418,0.001
alice,2,28676064,295,0.0729,0.51,4.8529,0.1326,,,,106,83,0.104,0.426,0.002
alice,2,28676064,296,0.1136,0.5571,4.2955,0.1326,,,,102,75,0.108,0.572,0.002
alice,2,28676064,297,0.0987,0.5866,4.4694,0.1326,,,,111,80,0.116,0.53,0.003
alice,2,28676064,298,0.1452,0.8647,5.6226,0.1326,,,,108,56,0.128,0.57,0.003
alice,2,28676064,299,0.114,0.5496,4.6667,0.1326,,,,114,75,0.114,0.487,0.003
alice,2,28676064,300,0.0875,0.5903,4.8605,0.1326,,,,110,72,0.111,0.36,0.003
alice,2,28676064,301,0.1396,0.6014,4.8095,0.1326,,,,108,73,0.116,0.547,0.003
alice,2,28676064,302,0.1135,0.6732,5.3902,0.1326,,,,109,69,0.121,0.493,0.003
alice,2,28676064,303,0.1444,0.7024,4.7451,0.1326,,,,113,58,0.125,0.398,0.002
alice,2,28676064,304,0.1334,0.7639,5.4,0.1326,,,,112,59,0.125,0.639,0.002
alice,2,28676064,305,0.1097,0.6757,4.875,0.1326,,,,109,77,0.112,0.524,0.003
alice,2,28676064,306,0.1145,0.5891,5.125,0.1326,,,,110,73,0.116,0.656,0.002
alice,2,28676064,307,0.1367,0.5736,4.7073,0.1326,,,,102,78,0.114,0.749,0.002
alice,2,28676064,308,0.0983,0.5509,4.8372,0.1326,,,,112,80,0.113,0.47,0.003
alice,2,28676064,309,0.0969,0.4683,4.15,0.1326,,,,99,96,0.096,0.428,0.002
alice,2,28676064,310,0.132,0.5093,4.6047,0.1326,,,,108,85,0.104,0.393,0.002
alice,2,28676064,311,0.1313,0.5233,3.9,0.1326,,,,120,73,0.108,0.419,0.002
alice,2,28676064,312,0.1298,0.5893,4.4091,0.1326,,,,116,61,0.123,0.405,0.003
alice,2,28676064,313,0.0606,0.5257,4.6486,0.1326,,,,98,95,0.104,0.485,0.003
alice,2,28676064,314,0.1577,0.6256,5.3902,0.1326,,,,103,82,0.111,0.454,0.003
alice,2,28676064,315,0.1274,0.5202,4.625,0.1326,,,,106,85,0.11,0.75,0.002
alice,2,28676064,316,0.0719,0.5696,4.4694,0.1326,,,,108,83,0.104,0.562,0.002
alice,2,28676064,317,0.117,0.5949,4.8261,0.1326,,,,103,94,0.097,0.45,0.002
alice,2,28676064,318,0.1351,0.5519,5.0244,0.1326,,,,106,87,0.105,0.437,0.002
alice,2,28676064,319,0.0941,0.6062,4.3333,0.1326,,,,115,72,0.109,0.521,0.002
alice,2,28676064,320,0.136,0.5779,4.6667,0.1326,,,,111,70,0.113,0.454,0.002
alice,2,28676064,321,0.0749,0.4835,4.6486,0.1326,,,,105,88,0.103,0.369,0.002
alice,2,28676064,322,0.14,0.5974,4.5778,0.1326,,,,110,73,0.108,0.832,0.003
alice,2,28676064,323,0.1126,0.5494,5.0278,0.1326,,,,111,75,0.113,0.396,0.002
alice,2,28676064,324,0.0754,0.6005,5.1026,0.1326,,,,114,56,0.127,0.377,0.003
alice,2,28676064,325,0.0535,0.671,4.5106,0.1326,,,,113,64,0.121,0.51,0.002
alice,2,28676064,326,0.1587,0.5901,5.025,0.1326,,,,108,67,0.123,0.503,0.002
alice,2,28676064,327,0.0971,0.4781,4.125,0.1326,,,,104,89,0.103,0.421,0.002
alice,2,28676064,328,0.1113,0.674,5.0426,0.1326,,,,115,63,0.116,0.432,0.003
alice,2,28676064,329,0.1035,0.6373,4.8372,0.1326,,,,114,57,0.124,0.481,0.002
alice,2,28676064,330,0.1332,0.6081,5.0,0.1326,,,,114,66,0.105,0.41,0.002
alice,2,28676064,331,0.0998,0.4923,4.9062,0.1326,,,,108,78,0.116,0.473,0.002
alice,2,28676064,332,0.0872,0.5424,4.4146,0.1326,,,,107,71,0.116,0.454,0.002
alice,2,28676064,333,0.0804,0.5739,4.8636,0.1326,,,,103,79,0.107,0.67,0.002
alice,2,28676064,334,0.1312,0.5483,4.587,0.1326,,,,109,93,0.108,0.492,0.003
alice,2,28676064,335,0.0921,0.5821,4.5556,0.1326,,,,93,103,0.089,0.359,0.002
alice,2,28676064,336,0.1025,0.5586,4.4259,0.1326,,,,111,88,0.104,0.443,0.002
alice,2,28676064,337,0.1598,0.6273,4.7037,0.1326,,,,117,73,0.121,0.454,0.003
alice,2,28676064,338,0.0746,0.5705,4.75,0.1326,,,,108,82,0.113,0.474,0.002
alice,2,28676064,339,0.1344,0.654,4.9362,0.1326,,,,110,68,0.115,0.478,0.002
alice,2,28676064,340,0.136,0.5577,4.6364,0.1326,,,,113,72,0.117,0.471,0.002
alice,2,28676064,341,0.076,0.5392,4.5952,0.1326,,,,104,77,0.106,0.381,0.002
alice,2,28676064,342,0.1208,0.5959,4.75,0.1326,,,,110,79,0.11,0.417,0.002
alice,2,28676064,343,0.1139,0.6461,5.2045,0.1326,,,,104,84,0.112,0.552,0.002
alice,2,28676064,344,0.1189,0.5727,5.25,0.1326,,,,113,71,0.123,0.523,0.002
alice,2,28676064,345,0.1492,0.5616,4.525,0.1326,,,,113,66,0.12,0.476,0.002
alice,2,28676064,346,0.0752,0.605,4.8095,0.1326,,,,109,71,0.113,0.419,0.002
alice,2,28676064,347,0.1083,0.5647,5.0,0.1326,,,,114,72,0.126,0.452,0.002
alice,2,28676064,348,0.1216,0.6322,4.8372,0.1326,,,,107,65,0.109,0.314,0.002
alice,2,28676064,349,0.1459,0.5941,4.5778,0.1326,,,,123,58,0.131,0.587,0.002
alice,2,28676064,350,0.0591,0.4272,4.0645,0.1326,,,,96,96,0.109,0.543,0.003
alice,2,28676064,351,0.1,0.6884,5.3902,0.1326,,,,102,74,0.107,0.428,0.002
alice,2,28676064,352,0.1408,0.5856,4.6667,0.1326,,,,117,68,0.112,0.405,0.002
alice,2,28676064,353,0.0731,0.5829,4.2826,0.1326,,,,115,63,0.117,0.4,0.002
alice,2,28676064,354,0.084,0.6506,4.5,0.1326,,,,103,76,0.105,0.401,0.002
alice,2,28676064,355,0.1189,0.4852,4.3043,0.1326,,,,121,78,0.107,0.381,0.002
alice,2,28676064,356,0.1356,0.6219,4.4524,0.1326,,,,117,49,0.144,0.417,0.003
alice,2,28676064,357,0.0633,0.636,4.6279,0.1326,,,,113,61,0.112,0.432,0.002
alice,2,28676064,358,0.1415,0.6092,4.6087,0.1326,,,,116,57,0.134,0.699,0.004
alice,2,28676064,359,0.05,0.5907,3.9423,0.1326,,,,111,63,0.117,0.603,0.003
alice,2,28676064,360,0.1227,0.4338,4.125,0.1326,,,,117,79,0.112,0.494,0.003
alice,2,28676064,361,0.1415,0.5457,4.2143,0.1326,,,,117,50,0.127,0.407,0.003
alice,2,28676064,362,0.1541,0.621,4.6087,0.1326,,,,118,56,0.142,0.534,0.003
alice,2,28676064,363,0.0847,0.5874,4.2889,0.1326,,,,115,68,0.117,0.709,0.003
alice,2,28676064,364,0.0616,0.6143,4.8095,0.1326,,,,104,74,0.109,0.521,0.003
alice,2,28676064,365,0.1444,0.5943,4.617,0.1326,,,,118,67,0.107,0.362,0.002
alice,2,28676064,366,0.0616,0.5632,4.2826,0.1326,,,,121,57,0.128,0.577,0.003
alice,2,28676064,367,0.0643,0.6091,4.5556,0.1326,,,,114,57,0.125,0.678,0.002
alice,2,28676064,368,0.1376,0.4877,4.5526,0.1326,,,,113,70,0.119,0.517,0.002
alice,2,28676064,369,0.078,0.6066,5.1892,0.1326,,,,115,56,0.135,0.647,0.003
alice,2,28676064,370,0.0822,0.6167,4.3182,0.1326,,,,112,56,0.12,0.399,0.002
alice,2,28676064,371,0.1551,0.6109,4.3,0.1326,,,,124,49,0.134,0.477,0.002
alice,2,28676064,372,0.1422,0.6183,4.7143,0.1326,,,,117,49,0.146,0.525,0.003
alice,2,28676064,373,0.1314,0.5922,4.9024,0.1326,,,,114,58,0.147,0.496,0.004
alice,2,28676064,374,0.0518,0.5578,4.8158,0.1326,,,,110,65,0.117,0.447,0.004
alice,2,28676064,375,0.1053,0.5215,4.2045,0.1326,,,,126,51,0.12,0.361,0.003
alice,2,28676064,376,0.1048,0.5105,4.7059,0.1326,,,,117,50,0.136,0.51,0.003
alice,2,28676064,377,0.0998,0.4674,4.6552,0.1326,,,,103,79,0.115,0.67,0.002
alice,2,28676064,378,0.126,0.5249,4.8235,0.1326,,,,107,78,0.115,0.455,0.003
alice,2,28676064,379,0.0955,0.5745,4.1915,0.1326,,,,114,63,0.118,0.432,0.003
alice,2,28676064,380,0.1123,0.6022,4.7391,0.1326,,,,108,77,0.118,0.568,0.002
alice,2,28676064,381,0.1033,0.6758,4.9,0.1326,,,,113,59,0.117,0.448,0.002
alice,2,28676064,382,0.1199,0.5771,4.5,0.1326,,,,104,82,0.112,0.423,0.003
alice,2,28676064,383,0.1318,0.5507,4.5714,0.1326,,,,115,73,0.112,0.513,0.002
alice,2,28676064,384,0.1032,0.5707,4.32,0.1326,,,,114,76,0.109,0.793,0.003
alice,2,28676064,385,0.1065,0.5403,4.2653,0.1326,,,,112,73,0.104,0.314,0.003
alice,2,28676064,386,0.1572,0.5901,4.913,0.1326,,,,110,72,0.12,0.497,0.002
alice,2,28676064,387,0.0808,0.5527,4.5918,0.1326,,,,114,71,0.114,0.534,0.003
alice,2,28676064,388,0.1175,0.5333,4.3023,0.1326,,,,108,81,0.113,0.454,0.002
alice,2,28676064,389,0.1055,0.6261,4.6735,0.1326,,,,115,62,0.118,0.453,0.002
alice,2,28676064,390,0.1379,0.4934,4.5897,0.1326,,,,117,68,0.111,0.46,0.002
alice,2,28676064,391,0.0857,0.4764,4.0,0.1326,,,,106,74,0.118,0.379,0.003
alice,2,28676064,392,0.1107,0.5368,4.5116,0.1326,,,,112,71,0.123,0.578,0.002
alice,2,28676064,393,0.1122,0.6255,5.2105,0.1326,,,,110,70,0.123,0.458,0.003
alice,2,28676064,394,0.1098,0.644,4.451,0.1326,,,,117,58,0.129,0.434,0.003
alice,2,28676064,395,0.1014,0.5951,4.5106,0.1326,,,,113,69,0.121,0.496,0.003
alice,2,28676064,396,0.0946,0.497,3.6667,0.1326,,,,126,64,0.117,0.534,0.003
alice,2,28676064,397,0.0987,0.5597,4.5227,0.1326,,,,110,59,0.115,0.426,0.003
alice,2,28676064,398,0.1025,0.5817,4.75,0.1326,,,,113,70,0.108,0.363,0.002
alice,2,28676064,399,0.1449,0.465,4.0,0.1326,,,,113,79,0.111,0.481,0.003
alice,2,28676064,400,0.0943,0.8176,5.2,0.1326,,,,110,51,0.131,0.441,0.003
alice,2,28676064,401,0.1484,0.7162,4.4667,0.1326,,,,119,47,0.137,0.519,0.003
alice,2,28676064,402,0.1142,0.7234,5.2857,0.1326,,,,115,59,0.125,0.481,0.003
alice,2,28676064,403,0.1138,0.6746,4.75,0.1326,,,,116,60,0.128,0.43,0.002
alice,2,28676064,404,0.1671,0.5947,4.8043,0.1326,,,,117,51,0.135,0.467,0.003
alice,2,28676064,405,0.1216,0.4988,4.0851,0.1326,,,,120,66,0.114,0.435,0.003
alice,2,28676064,406,0.0945,0.5793,4.5556,0.1326,,,,117,58,0.113,0.342,0.002
alice,2,28676064,407,0.1034,0.6083,4.9024,0.1326,,,,104,69,0.114,0.419,0.002
alice,2,28676064,408,0.1219,0.5603,4.7111,0.1326,,,,106,76,0.125,0.442,0.003
alice,2,28676064,409,0.142,0.5939,5.0217,0.1326,,,,114,69,0.111,0.51,0.002
alice,2,28676064,410,0.0615,0.5034,3.8431,0.1326,,,,116,79,0.102,0.323,0.002
alice,2,28676064,411,0.1024,0.4558,4.1429,0.1326,,,,109,78,0.108,0.35,0.002
alice,2,28676064,412,0.1022,0.6122,4.7778,0.1326,,,,106,75,0.117,0.51,0.003
alice,2,28676064,413,0.1002,0.6125,4.8298,0.1326,,,,112,70,0.115,0.404,0.002
alice,2,28676064,414,0.1182,0.6507,4.75,0.1326,,,,114,65,0.118,0.581,0.003
alice,2,28676064,415,0.1313,0.6557,4.8431,0.1326,,,,110,53,0.126,0.436,0.003
alice,2,28676064,416,0.1426,0.4395,4.4091,0.1326,,,,115,80,0.114,0.426,0.002
alice,2,28676064,417,0.0812,0.4911,4.3182,0.1326,,,,110,72,0.117,0.463,0.002
alice,2,28676064,418,0.1301,0.4783,4.4,0.1326,,,,121,65,0.115,0.366,0.002
alice,2,28676064,419,0.0783,0.5377,4.5526,0.1326,,,,111,61,0.114,0.391,0.003
alice,2,28676064,420,0.1279,0.5568,5.1026,0.1326,,,,116,54,0.127,0.85,0.002
alice,2,28676064,421,0.1266,0.5796,4.7209,0.1326,,,,120,51,0.127,0.445,0.002
alice,2,28676064,422,0.0808,0.5122,4.5526,0.1326,,,,108,67,0.117,0.453,0.002
alice,2,28676064,423,0.1102,0.6872,5.0833,0.1326,,,,113,53,0.126,0.476,0.003
alice,2,28676064,424,0.1199,0.5702,4.617,0.1326,,,,111,69,0.123,0.489,0.003
alice,2,28676064,425,0.1116,0.5386,4.6889,0.1326,,,,113,68,0.109,0.434,0.003
alice,2,28676064,426,0.0929,0.5807,4.451,0.1326,,,,112,68,0.112,0.433,0.003
alice,2,28676064,427,0.1141,0.7765,4.8475,0.1326,,,,116,49,0.123,0.365,0.003
alice,2,28676064,428,0.0827,0.5807,5.0435,0.1326,,,,106,81,0.104,0.47,0.002
alice,2,28676064,429,0.0941,0.5671,4.1034,0.1326,,,,119,67,0.111,0.515,0.002
alice,2,28676064,430,0.1264,0.6523,4.7037,0.1326,,,,115,59,0.124,0.415,0.003
alice,2,28676064,431,0.1139,0.5055,4.1,0.1326,,,,118,77,0.12,0.568,0.003
alice,2,28676064,432,0.0986,0.6312,4.7778,0.1326,,,,113,68,0.122,0.43,0.002
alice,2,28676064,433,0.0858,0.5421,4.0213,0.1326,,,,116,60,0.115,0.375,0.002
alice,2,28676064,434,0.0672,0.5285,4.5714,0.1326,,,,113,76,0.114,0.45,0.002
alice,2,28676064,435,0.0679,0.7451,4.7959,0.1326,,,,111,57,0.126,0.525,0.003
alice,2,28676064,436,0.1246,0.5636,4.3878,0.1326,,,,111,77,0.109,0.432,0.002
alice,2,28676064,437,0.0717,0.6164,4.8636,0.1326,,,,110,72,0.106,0.444,0.002
alice,2,28676064,438,0.0944,0.4311,4.0526,0.1326,,,,102,96,0.096,0.374,0.003
alice,2,28676064,439,0.1073,0.5058,4.65,0.1326,,,,114,71,0.118,0.821,0.002
alice,2,28676064,440,0.1281,0.487,4.1842,0.1326,,,,117,63,0.122,0.602,0.002
alice,2,28676064,441,0.0899,0.4519,4.1429,0.1326,,,,114,71,0.111,0.412,0.003
alice,2,28676064,442,0.0813,0.6098,5.0541,0.1326,,,,108,64,0.123,0.48,0.003
alice,2,28676064,443,0.0717,0.6813,4.9348,0.1326,,,,101,64,0.111,0.577,0.003
alice,2,28676064,444,0.1497,0.649,4.5818,0.1326,,,,125,53,0.123,0.403,0.002
alice,2,28676064,445,0.1229,0.5413,4.8158,0.1326,,,,113,71,0.121,0.49,0.002
alice,2,28676064,446,0.152,0.6844,5.0426,0.1326,,,,119,42,0.148,0.668,0.003
alice,2,28676064,447,0.0979,0.5896,4.587,0.1326,,,,113,68,0.112,0.438,0.003
alice,2,28676064,448,0.1533,0.5739,4.2292,0.1326,,,,115,61,0.123,0.414,0.002
alice,2,28676064,449,0.0912,0.5467,4.6364,0.1326,,,,112,69,0.112,0.402,0.002
alice,2,28676064,450,0.0958,0.558,4.4043,0.1326,,,,109,71,0.111,0.435,0.002
alice,2,28676064,451,0.1181,0.5906,4.9111,0.1326,,,,112,74,0.109,0.657,0.002
alice,2,28676064,452,0.0875,0.4695,4.5789,0.1326,,,,101,92,0.101,0.503,0.002
alice,2,28676064,453,0.0964,0.4698,4.1395,0.1326,,,,112,83,0.108,0.382,0.002
alice,2,28676064,454,0.1009,0.3831,3.5,0.1326,,,,111,83,0.105,0.468,0.003
alice,2,28676064,455,0.0887,0.5682,4.3043,0.1326,,,,108,65,0.117,0.44,0.003
alice,2,28676064,456,0.1506,0.6872,4.8235,0.1326,,,,115,60,0.133,0.52,0.002
alice,2,28676064,457,0.107,0.549,4.7805,0.1326,,,,111,74,0.119,0.479,0.002
alice,2,28676064,458,0.1052,0.5609,4.5319,0.1326,,,,118,59,0.122,0.516,0.002
alice,2,28676064,459,0.1161,0.4495,4.3784,0.1326,,,,119,68,0.12,0.426,0.003
alice,2,28676064,460,0.064,0.5896,4.6486,0.1326,,,,104,64,0.113,0.557,0.003
alice,2,28676064,461,0.0858,0.7017,4.9796,0.1326,,,,107,66,0.116,0.508,0.002
alice,2,28676064,462,0.1209,0.5691,4.7234,0.1326,,,,111,78,0.12,0.648,0.002
alice,2,28676064,463,0.1459,0.687,4.7037,0.1326,,,,120,59,0.126,0.491,0.003
alice,2,28676064,464,0.081,0.4501,4.1842,0.1326,,,,110,79,0.109,0.59,0.003
alice,2,28676064,465,0.1137,0.5292,4.8462,0.1326,,,,108,75,0.111,0.513,0.003
alice,2,28676064,466,0.0859,0.4637,4.5,0.1326,,,,108,87,0.095,0.406,0.003
alice,2,28676064,467,0.0574,0.5618,4.4524,0.1326,,,,104,67,0.115,0.46,0.003
alice,2,28676064,468,0.0959,0.5593,4.3191,0.1326,,,,126,62,0.124,0.375,0.003
alice,2,28676064,469,0.0796,0.568,4.1628,0.1326,,,,115,55,0.133,0.452,0.004
alice,2,28676064,470,0.0943,0.6616,5.1667,0.1326,,,,110,55,0.128,0.408,0.002
alice,2,28676064,471,0.1168,0.6789,4.6038,0.1326,,,,115,55,0.126,0.461,0.002
alice,2,28676064,472,0.1273,0.5405,4.4884,0.1326,,,,115,73,0.131,0.567,0.002
alice,2,28676064,473,0.1054,0.5195,4.4474,0.1326,,,,118,65,0.134,0.469,0.002
alice,2,28676064,474,0.0814,0.6163,4.775,0.1326,,,,110,50,0.142,0.835,0.003
alice,2,28676064,475,0.0964,0.5754,4.1633,0.1326,,,,116,69,0.127,0.457,0.003
alice,2,28676064,476,0.1022,0.7071,5.3023,0.1326,,,,116,52,0.148,0.588,0.003
alice,2,28676064,477,0.0924,0.6434,4.7674,0.1326,,,,113,56,0.129,0.458,0.003
alice,2,28676064,478,0.1069,0.5911,4.6667,0.1326,,,,112,69,0.123,0.461,0.002
alice,2,28676064,479,0.0711,0.7005,4.9796,0.1326,,,,106,67,0.106,0.416,0.002
alice,2,28676064,480,0.1345,0.4837,4.0208,0.1326,,,,122,69,0.111,0.563,0.003
alice,2,28676064,481,0.0612,0.4612,4.1944,0.1326,,,,105,84,0.104,0.492,0.002
alice,2,28676064,482,0.0954,0.6355,5.0222,0.1326,,,,115,58,0.124,0.423,0.002
alice,2,28676064,483,0.0816,0.518,4.625,0.1326,,,,106,79,0.111,0.37,0.002
alice,2,28676064,484,0.0919,0.616,5.0909,0.1326,,,,111,66,0.109,0.379,0.003
alice,2,28676064,485,0.1066,0.6125,4.8636,0.1326,,,,114,61,0.119,0.441,0.002
alice,2,28676064,486,0.1014,0.5609,5.0278,0.1326,,,,112,67,0.12,0.446,0.003
alice,2,28676064,487,0.0953,0.5123,4.75,0.1326,,,,110,71,0.12,0.407,0.002
alice,2,28676064,488,0.0779,0.4962,4.6486,0.1326,,,,106,75,0.11,0.69,0.002
alice,2,28676064,489,0.0801,0.5251,4.1818,0.1326,,,,115,68,0.11,0.49,0.002
alice,2,28676064,490,0.0823,0.5093,4.0526,0.1326,,,,115,61,0.123,0.397,0.003
alice,2,28676064,491,0.087,0.5146,4.3333,0.1326,,,,115,64,0.12,0.472,0.003
alice,2,28676064,492,0.0853,0.5824,4.0208,0.1326,,,,115,56,0.12,0.422,0.003
alice,2,28676064,493,0.0915,0.5648,5.1905,0.1326,,,,108,76,0.119,0.43,0.003
alice,2,28676064,494,0.0699,0.5561,4.7143,0.1326,,,,103,89,0.11,0.489,0.002
alice,2,28676064,495,0.0811,0.4096,4.1351,0.1326,,,,111,98,0.101,0.572,0.002
alice,2,28676064,496,0.0997,0.5812,4.4524,0.1326,,,,112,66,0.117,0.641,0.002
alice,2,28676064,497,0.0647,0.5352,4.2667,0.1326,,,,107,79,0.11,0.352,0.002
alice,2,28676064,498,0.106,0.5323,4.2609,0.1326,,,,110,79,0.11,0.47,0.002
alice,2,28676064,499,0.1141,0.6542,4.9,0.1326,,,,113,52,0.115,0.388,0.002
alice,2,28676064,500,0.1317,0.5756,4.2909,0.1326,,,,123,57,0.114,0.36,0.002
alice,2,28676064,501,0.0534,0.4193,4.5294,0.1326,,,,103,97,0.095,0.348,0.002
alice,2,28676064,502,0.0419,0.4003,3.8205,0.1326,,,,102,106,0.091,0.394,0.002
alice,2,28676064,503,0.0907,0.503,4.5714,0.1326,,,,104,93,0.09,0.333,0.002
alice,2,28676064,504,0.0827,0.6366,4.8261,0.1326,,,,111,71,0.111,0.403,0.003
alice,2,28676064,505,0.0952,0.5875,4.3,0.1326,,,,114,68,0.114,0.548,0.002
alice,2,28676064,506,0.0954,0.5804,4.617,0.1326,,,,109,76,0.119,0.597,0.002
alice,2,28676064,507,0.1093,0.6209,4.4792,0.1326,,,,110,70,0.114,0.364,0.003
alice,2,28676064,508,0.1184,0.6025,4.5714,0.1326,,,,116,67,0.113,0.36,0.002
alice,2,28676064,509,0.0855,0.6408,5.1136,0.1326,,,,106,70,0.107,0.427,0.003
alice,2,28676064,510,0.1178,0.5487,5.0,0.1326,,,,107,81,0.109,0.393,0.002
alice,2,28676064,511,0.0863,0.4639,4.6842,0.1326,,,,106,85,0.101,0.376,0.002
alice,2,28676064,512,0.1319,0.411,4.5938,0.1326,,,,109,84,0.104,0.47,0.002
alice,2,28676064,513,0.0994,0.4964,4.8824,0.1326,,,,103,77,0.109,0.443,0.003
alice,2,28676064,514,0.0979,0.6508,5.0638,0.1326,,,,116,50,0.121,0.457,0.003
alice,2,28676064,515,0.0813,0.5333,4.1915,0.1326,,,,107,81,0.105,0.362,0.002
alice,2,28676064,516,0.1097,0.6055,4.7755,0.1326,,,,118,58,0.118,0.423,0.002
alice,2,28676064,517,0.0898,0.5077,4.3333,0.1326,,,,99,92,0.098,0.411,0.002
alice,2,28676064,518,0.0968,0.527,4.1373,0.1326,,,,117,86,0.106,0.453,0.003
alice,2,28676064,519,0.0956,0.6403,4.6275,0.1326,,,,115,54,0.125,0.438,0.004
alice,2,28676064,520,0.09,0.6069,4.75,0.1326,,,,113,70,0.116,0.527,0.002
alice,2,28676064,521,0.1362,0.6652,5.1489,0.1326,,,,118,56,0.122,0.48,0.003
alice,2,28676064,522,0.0736,0.5832,4.7209,0.1326,,,,111,72,0.115,0.399,0.003
alice,2,28676064,523,0.0608,0.6411,4.9535,0.1326,,,,108,65,0.11,0.358,0.002
alice,2,28676064,524,0.1073,0.5019,4.75,0.1326,,,,111,82,0.109,0.561,0.003
alice,2,28676064,525,0.109,0.4782,4.2703,0.1326,,,,113,64,0.117,0.378,0.002
alice,2,28676064,526,0.1139,0.4281,4.5,0.1326,,,,114,76,0.115,0.467,0.003
alice,2,28676064,527,0.0543,0.5237,4.0526,0.1326,,,,109,64,0.113,0.462,0.003
alice,2,28676064,528,0.0499,0.5506,4.3182,0.1326,,,,108,73,0.107,0.444,0.002
alice,2,28676064,529,0.0937,0.6592,5.1111,0.1326,,,,112,68,0.118,0.427,0.002
alice,2,28676064,530,0.0895,0.493,4.2308,0.1326,,,,113,75,0.114,0.433,0.003
alice,2,28676064,531,0.0774,0.6465,5.186,0.1326,,,,116,52,0.123,0.371,0.002
alice,2,28676064,532,0.0765,0.6041,4.4884,0.1326,,,,116,61,0.119,0.771,0.003
alice,2,28676064,533,0.0894,0.6497,4.75,0.1326,,,,118,54,0.127,0.536,0.002
alice,2,28676064,534,0.0739,0.3661,3.931,0.1326,,,,105,86,0.109,0.436,0.002
alice,2,28676064,535,0.1051,0.5097,4.5526,0.1326,,,,105,70,0.107,0.439,0.002
alice,2,28676064,536,0.1115,0.6271,4.5918,0.1326,,,,112,61,0.123,0.542,0.003
alice,2,28676064,537,0.1104,0.5647,4.125,0.1326,,,,120,69,0.112,0.394,0.003
alice,2,28676064,538,0.092,0.516,4.3721,0.1326,,,,106,86,0.1,0.462,0.002
alice,2,28676064,539,0.0728,0.6244,4.7917,0.1326,,,,106,73,0.114,0.507,0.002
alice,2,28676064,540,0.1041,0.5697,4.5,0.1326,,,,112,83,0.11,0.395,0.003
alice,2,28676064,541,0.0758,0.638,4.8462,0.1326,,,,111,79,0.106,0.376,0.002
alice,2,28676064,542,0.0885,0.6137,4.2885,0.1326,,,,115,70,0.111,0.455,0.003
alice,2,28676064,543,0.0773,0.5055,4.1915,0.1326,,,,112,72,0.11,0.453,0.002
alice,2,28676064,544,0.0886,0.4704,4.8235,0.1326,,,,104,94,0.104,0.472,0.003
alice,2,28676064,545,0.0676,0.612,4.6735,0.1326,,,,107,72,0.111,0.692,0.003
alice,2,28676064,546,0.1007,0.5799,4.451,0.1326,,,,120,62,0.116,0.524,0.003
alice,2,28676064,547,0.0872,0.5958,5.125,0.1326,,,,113,63,0.129,0.519,0.003
alice,2,28676064,548,0.1111,0.5905,5.3421,0.1326,,,,116,51,0.128,0.484,0.004
alice,2,28676064,549,0.0973,0.5479,3.7778,0.1326,,,,121,48,0.138,0.513,0.003
alice,2,28676064,550,0.1031,0.5291,4.8571,0.1326,,,,109,69,0.114,0.535,0.003
alice,2,28676064,551,0.1122,0.6629,5.0,0.1326,,,,115,57,0.12,0.618,0.003
alice,2,28676064,552,0.0694,0.6953,4.8043,0.1326,,,,116,53,0.122,0.346,0.003
alice,2,28676064,553,0.0835,0.5905,4.7381,0.1326,,,,105,68,0.108,0.365,0.002
alice,2,28676064,554,0.1204,0.6205,4.8298,0.1326,,,,114,65,0.117,0.864,0.002
alice,2,28676064,555,0.0988,0.4921,4.7838,0.1326,,,,104,85,0.098,0.346,0.002
alice,2,28676064,556,0.1219,0.6968,5.0625,0.1326,,,,106,70,0.112,0.415,0.003
alice,2,28676064,557,0.0956,0.619,4.8431,0.1326,,,,113,77,0.123,0.515,0.003
alice,2,28676064,558,0.0857,0.5872,4.6383,0.1326,,,,117,72,0.108,0.491,0.003
