pushes,success,goal_x,goal_y,goal_z,goal_yaw,final_x,final_y,final_z,err_pos,err_rot
3,False,0.136,0.601,0.02,1.803,0.038,0.44,-0.0,0.19,0.218
3,False,0.255,0.447,0.02,0.452,0.01,0.517,0.0,0.255,2.6
3,False,-0.383,0.514,0.02,4.383,-0.0,0.5,0.0,0.384,1.24
3,False,0.064,0.466,0.02,5.225,-0.084,0.382,0.0,0.172,1.836
3,False,0.236,0.534,0.02,4.616,-0.179,0.584,0.0,0.418,1.306
3,False,0.053,0.362,0.02,1.356,0.001,0.514,0.0,0.162,1.909
3,False,0.108,0.519,0.02,6.161,0.007,0.606,0.0,0.135,1.728
3,False,0.1,0.584,0.02,5.106,0.415,0.203,0.0,0.495,2.606
3,False,-0.142,0.614,0.02,3.9,-0.083,0.406,0.0,0.217,1.296
3,False,0.129,0.582,0.02,0.018,-0.005,0.475,0.0,0.173,2.975
3,False,0.322,0.414,0.02,5.959,-0.012,0.524,0.0,0.352,3.037
3,False,0.248,0.395,0.02,1.572,-0.005,0.496,0.0,0.273,1.454
3,False,-0.39,0.341,0.02,1.144,-0.007,0.516,0.0,0.422,2.089
3,False,-0.352,0.662,0.02,4.614,-0.093,0.557,-0.0,0.28,1.763
3,False,-0.017,0.637,0.02,3.201,0.038,0.51,0.0,0.139,0.158
3,False,0.374,0.515,0.02,0.06,-0.0,0.5,0.0,0.375,3.085
3,False,-0.042,0.487,0.02,6.191,0.023,0.53,0.0,0.08,2.959
3,False,0.257,0.563,0.02,1.973,0.039,0.491,-0.0,0.23,1.143
3,False,0.378,0.372,0.02,6.066,0.056,0.52,0.0,0.355,0.807
3,False,-0.035,0.614,0.02,1.407,-0.018,0.402,0.0,0.214,0.607
3,False,0.137,0.343,0.02,6.107,0.329,0.192,0.0,0.246,2.141
3,False,-0.177,0.616,0.02,4.024,-0.312,0.453,-0.0,0.212,0.924
3,False,0.249,0.4,0.02,5.872,-0.0,0.5,-0.0,0.269,2.729
3,False,0.103,0.485,0.02,2.462,-0.306,0.262,0.0,0.466,0.331
3,False,-0.209,0.664,0.02,1.153,-0.002,0.515,0.0,0.256,2.243
3,False,0.388,0.361,0.02,5.091,0.027,0.496,-0.0,0.385,2.094
3,False,-0.203,0.552,0.02,3.075,0.011,0.497,0.0,0.222,0.05
3,False,-0.257,0.556,0.02,4.192,-0.005,0.505,0.0,0.258,1.172
3,False,-0.28,0.56,0.02,2.23,-0.029,0.341,0.0,0.333,0.984
3,False,0.29,0.476,0.02,2.496,0.084,0.542,0.0,0.217,0.149
3,False,0.328,0.655,0.02,6.282,0.0,0.5,0.0,0.363,3.141
3,False,-0.005,0.367,0.02,0.979,-0.126,0.408,0.0,0.129,2.357
3,False,-0.156,0.53,0.02,5.242,-0.133,0.378,0.0,0.155,3.117
3,False,-0.03,0.619,0.02,6.09,0.111,0.484,0.0,0.196,2.653
3,False,0.229,0.568,0.02,0.73,0.009,0.512,0.0,0.227,2.76
3,False,0.058,0.643,0.02,1.402,0.002,0.518,0.0,0.139,1.935
3,False,0.205,0.662,0.02,2.519,-0.152,0.514,0.0,0.387,0.471
3,False,0.332,0.457,0.02,0.41,0.042,0.483,-0.0,0.292,1.878
3,False,-0.365,0.306,0.02,1.9,-0.201,0.38,0.0,0.182,1.036
3,False,0.269,0.402,0.02,3.461,0.029,0.448,0.0,0.246,0.831
3,False,0.175,0.463,0.02,4.908,-0.053,0.552,0.0,0.246,1.744
3,False,-0.244,0.587,0.02,0.82,0.06,0.583,0.0,0.304,0.321
3,False,0.354,0.351,0.02,5.604,0.206,0.638,-0.0,0.323,1.534
3,False,-0.022,0.382,0.02,4.03,0.032,0.398,0.0,0.06,0.423
3,False,0.021,0.616,0.02,4.6,0.102,0.478,-0.0,0.161,0.458
3,False,-0.297,0.557,0.02,2.756,-0.003,0.5,0.0,0.3,0.354
3,False,-0.059,0.672,0.02,1.271,0.312,0.49,-0.0,0.414,1.372
3,False,-0.261,0.56,0.02,3.792,0.07,0.504,0.0,0.336,1.15
3,False,0.202,0.524,0.02,4.269,0.062,0.507,0.0,0.142,2.03
3,False,0.226,0.592,0.02,3.262,-0.074,0.432,-0.0,0.34,0.741
3,False,-0.23,0.535,0.02,0.843,0.018,0.373,0.0,0.298,2.932
3,False,-0.015,0.538,0.02,4.164,0.015,0.487,0.0,0.063,0.97
3,False,0.049,0.645,0.02,3.742,0.068,0.525,0.0,0.124,0.112
2,False,-0.113,0.323,0.02,3.308,0.519,0.296,0.095,0.636,1.573
3,False,-0.08,0.524,0.02,0.278,-0.115,0.574,0.0,0.065,3.111
3,False,-0.345,0.409,0.02,0.879,0.002,0.513,-0.0,0.362,2.344
3,False,-0.222,0.534,0.02,2.744,0.056,0.502,0.0,0.281,0.822
3,False,-0.38,0.588,0.02,0.25,-0.196,0.368,0.0,0.287,3.011
3,False,-0.367,0.4,0.02,1.097,0.037,0.537,0.0,0.428,2.021
3,False,0.222,0.584,0.02,2.653,-0.191,0.229,0.0,0.545,0.462
3,False,-0.252,0.677,0.02,1.775,-0.013,0.517,0.0,0.288,1.211
3,False,0.395,0.622,0.02,4.905,-0.28,0.59,0.0,0.676,2.421
3,False,0.089,0.62,0.02,0.298,0.178,0.262,0.0,0.37,3.052
3,False,0.363,0.316,0.02,2.688,0.0,0.5,0.0,0.408,0.454
3,False,0.224,0.51,0.02,1.311,0.083,0.584,0.0,0.16,1.309
3,False,0.358,0.531,0.02,3.723,-0.001,0.637,0.0,0.375,1.291
3,False,-0.35,0.351,0.02,6.249,-0.016,0.541,0.0,0.385,2.923
3,False,-0.207,0.338,0.02,5.826,-0.163,0.698,0.0,0.363,1.077
3,False,-0.134,0.694,0.02,5.35,-0.266,0.66,-0.0,0.138,2.153
3,False,0.055,0.519,0.02,5.439,-0.253,0.385,0.0,0.337,2.328
3,False,-0.335,0.53,0.02,2.747,0.105,0.558,-0.0,0.442,0.513
3,False,-0.3,0.638,0.02,4.329,-0.0,0.5,0.0,0.331,1.185
3,False,0.16,0.595,0.02,3.908,0.008,0.481,0.0,0.19,0.437
3,False,0.392,0.644,0.02,3.903,0.007,0.502,0.0,0.411,0.766
3,False,0.314,0.509,0.02,1.198,0.125,0.523,0.0,0.191,2.17
3,False,0.367,0.653,0.02,0.58,-0.18,0.349,0.0,0.626,2.512
3,False,0.219,0.549,0.02,3.048,0.141,0.563,0.0,0.082,0.251
3,False,-0.211,0.521,0.02,4.626,0.01,0.463,0.0,0.23,1.501
3,False,0.268,0.556,0.02,5.392,-0.041,0.638,0.0,0.321,0.743
3,False,0.281,0.599,0.02,5.392,-0.0,0.5,0.0,0.298,2.247
3,False,-0.227,0.43,0.02,1.293,-0.019,0.524,0.0,0.229,1.971
3,False,-0.178,0.581,0.02,4.834,0.047,0.44,0.0,0.266,3.033
3,False,0.031,0.675,0.02,2.901,0.015,0.509,0.0,0.168,0.392
3,False,-0.005,0.369,0.02,3.888,-0.006,0.506,0.0,0.138,0.588
3,False,-0.396,0.537,0.02,5.361,0.111,0.537,0.0,0.507,2.168
3,False,0.073,0.348,0.02,3.374,0.054,0.621,0.0,0.275,0.082
3,False,-0.351,0.664,0.02,1.112,0.027,0.479,0.0,0.421,2.33
2,False,0.321,0.624,0.02,2.944,0.075,0.601,0.063,0.25,1.571
3,False,0.042,0.68,0.02,0.733,0.06,0.563,-0.0,0.12,2.626
3,False,0.212,0.474,0.02,6.276,-0.0,0.5,0.0,0.215,3.132
3,False,-0.131,0.629,0.02,1.692,0.096,0.479,0.0,0.272,0.195
3,False,0.17,0.574,0.02,1.535,0.06,0.766,0.0,0.222,1.64
3,False,-0.268,0.519,0.02,2.714,0.076,0.59,0.0,0.352,0.713
3,False,0.357,0.668,0.02,5.078,-0.155,0.392,-0.0,0.582,2.504
3,False,-0.138,0.354,0.02,2.147,0.056,0.511,0.0,0.25,1.482
3,False,-0.117,0.638,0.02,2.812,0.273,0.385,0.0,0.466,1.243
3,False,-0.249,0.46,0.02,5.337,0.261,0.573,0.0,0.522,2.987
3,False,-0.257,0.584,0.02,0.921,0.0,0.497,0.0,0.272,2.176
3,False,0.313,0.589,0.02,4.895,-0.229,0.262,0.0,0.633,2.025
3,False,-0.153,0.456,0.02,5.241,-0.036,0.437,0.0,0.12,2.127
3,False,-0.332,0.521,0.02,2.808,0.1,0.423,-0.0,0.443,0.443
3,False,-0.231,0.439,0.02,2.259,0.085,0.43,-0.0,0.317,0.629
3,False,0.369,0.506,0.02,3.59,-0.064,0.543,-0.0,0.435,0.179
3,False,0.201,0.579,0.02,4.523,0.203,0.347,0.0,0.233,1.901
3,False,0.249,0.547,0.02,6.199,-0.0,0.5,0.0,0.255,3.055
3,False,-0.119,0.329,0.02,4.352,0.005,0.493,0.0,0.206,1.117
3,False,0.304,0.588,0.02,4.69,-0.0,0.5,-0.0,0.317,1.548
3,False,-0.044,0.387,0.02,4.22,0.106,0.511,0.08,0.204,1.151
3,False,0.15,0.603,0.02,1.831,0.244,0.258,0.0,0.358,1.549
3,False,-0.203,0.361,0.02,4.755,-0.091,0.322,0.0,0.12,2.109
3,False,0.046,0.362,0.02,5.775,0.047,0.378,0.0,0.025,2.957
3,False,-0.219,0.329,0.02,1.303,0.03,0.479,0.0,0.291,2.074
3,False,0.315,0.33,0.02,1.055,-0.004,0.499,0.0,0.362,2.04
3,False,-0.222,0.349,0.02,0.732,0.031,0.541,0.0,0.318,3.087
3,False,0.033,0.417,0.02,0.098,-0.113,0.549,0.202,0.269,1.376
3,False,-0.387,0.401,0.02,5.597,-0.0,0.5,-0.0,0.4,2.455
3,False,-0.201,0.588,0.02,0.361,-0.0,0.5,-0.0,0.22,2.781
3,False,-0.341,0.342,0.02,4.984,0.198,0.356,0.0,0.539,3.001
3,False,-0.13,0.371,0.02,6.111,0.0,0.5,0.0,0.184,2.97
3,False,-0.045,0.527,0.02,1.724,-0.0,0.5,-0.0,0.056,1.418
3,False,0.111,0.413,0.02,4.605,0.049,0.565,-0.0,0.165,1.148
3,False,-0.201,0.683,0.02,4.21,0.032,0.377,0.0,0.385,2.339
3,False,0.22,0.512,0.02,4.333,-0.003,0.475,0.0,0.227,1.52
3,False,0.193,0.667,0.02,2.914,-0.005,0.54,0.0,0.236,0.308
3,False,0.38,0.311,0.02,4.374,0.02,0.58,-0.0,0.449,0.245
3,False,-0.177,0.312,0.02,4.701,-0.0,0.5,0.0,0.259,1.557
3,False,0.199,0.313,0.02,1.523,0.049,0.52,-0.0,0.257,1.108
3,False,0.019,0.512,0.02,2.179,-0.0,0.5,-0.0,0.03,0.963
3,False,-0.392,0.38,0.02,2.229,-0.177,0.68,0.0,0.369,1.029
3,False,0.132,0.484,0.02,5.11,0.0,0.5,0.0,0.134,1.962
3,False,0.39,0.634,0.02,1.33,-0.019,0.282,-0.0,0.54,1.707
3,False,-0.032,0.586,0.02,4.244,0.09,0.562,0.0,0.127,0.548
3,False,0.022,0.359,0.02,2.363,0.013,0.449,-0.0,0.092,0.507
3,False,0.368,0.523,0.02,4.905,0.002,0.511,-0.0,0.367,1.596
3,False,-0.312,0.423,0.02,1.669,0.241,0.316,0.0,0.564,2.24
3,False,-0.01,0.444,0.02,2.461,0.0,0.5,0.0,0.06,0.681
3,False,0.096,0.54,0.02,3.788,0.001,0.636,0.0,0.137,0.647
3,False,0.13,0.64,0.02,3.804,0.056,0.705,0.0,0.101,0.59
3,False,0.274,0.413,0.02,1.601,0.082,0.488,-0.0,0.207,0.164
3,False,0.054,0.645,0.02,3.98,-0.241,0.527,0.0,0.318,2.017
3,False,0.085,0.47,0.02,5.116,-0.0,0.36,0.0,0.141,2.711
3,False,-0.398,0.375,0.02,4.194,0.189,0.487,0.0,0.599,1.914
3,False,0.095,0.662,0.02,3.568,-0.152,0.647,-0.0,0.248,0.801
3,False,0.31,0.414,0.02,1.418,0.17,0.74,0.0,0.356,1.398
3,False,0.346,0.67,0.02,4.471,-0.003,0.376,-0.0,0.457,1.382
3,False,0.226,0.647,0.02,4.863,0.01,0.5,0.0,0.262,1.746
3,False,-0.314,0.666,0.02,4.837,0.14,0.506,0.0,0.482,1.762
3,False,0.167,0.395,0.02,2.084,-0.002,0.522,0.0,0.212,0.976
3,False,-0.216,0.61,0.02,0.477,-0.004,0.502,0.0,0.239,0.763
3,False,0.186,0.482,0.02,2.364,-0.01,0.482,-0.0,0.197,0.87
3,False,0.045,0.442,0.02,0.814,0.004,0.499,0.0,0.074,2.311
3,False,-0.209,0.541,0.02,0.543,0.01,0.54,-0.0,0.22,2.812
3,False,-0.036,0.616,0.02,5.522,0.031,0.485,0.0,0.148,1.975
3,False,-0.241,0.488,0.02,2.777,0.0,0.514,0.0,0.243,0.513
3,False,0.186,0.618,0.02,6.19,-0.018,0.474,0.0,0.25,3.098
3,False,0.34,0.58,0.02,4.133,0.307,0.459,0.0,0.128,1.551
3,False,0.203,0.493,0.02,0.013,0.025,0.298,0.0,0.265,0.136
3,False,0.021,0.372,0.02,2.44,-0.318,0.354,-0.0,0.34,0.688
3,False,-0.2,0.63,0.02,1.294,0.052,0.562,0.0,0.261,0.819
3,False,0.337,0.464,0.02,6.273,0.001,0.497,0.0,0.338,3.107
3,False,-0.281,0.454,0.02,3.503,-0.0,0.5,-0.0,0.286,0.36
3,False,-0.224,0.431,0.02,2.266,-0.0,0.5,0.0,0.235,0.878
3,False,0.218,0.638,0.02,3.814,-0.0,0.5,-0.0,0.259,0.672
3,False,0.206,0.49,0.02,1.791,0.005,0.473,-0.0,0.202,1.49
3,False,-0.144,0.397,0.02,2.223,-0.0,0.5,0.0,0.178,0.92
3,False,-0.09,0.477,0.02,4.415,0.026,0.391,0.0,0.146,0.013
3,False,0.059,0.623,0.02,6.02,0.014,0.501,0.0,0.132,2.796
3,False,0.341,0.327,0.02,6.209,-0.003,0.496,0.0,0.384,2.449
3,False,0.259,0.307,0.02,0.118,-0.156,0.382,-0.0,0.422,2.81
3,False,-0.066,0.546,0.02,5.263,0.006,0.503,0.0,0.086,1.952
3,False,0.036,0.378,0.02,0.84,0.019,0.415,-0.0,0.046,3.088
3,False,0.288,0.499,0.02,0.066,0.214,0.39,0.0,0.133,2.064
3,False,-0.254,0.369,0.02,5.85,-0.107,0.591,-0.0,0.268,1.735
3,False,-0.1,0.545,0.02,1.2,0.022,0.572,0.0,0.127,2.628
3,False,-0.057,0.385,0.02,1.158,-0.113,0.327,-0.0,0.083,1.949
3,False,-0.168,0.573,0.02,2.241,0.132,0.447,0.0,0.326,0.72
3,False,-0.219,0.573,0.02,2.104,0.032,0.385,0.0,0.314,2.445
3,False,0.325,0.423,0.02,3.845,0.092,0.434,0.0,0.234,1.596
3,False,-0.279,0.451,0.02,1.476,-0.268,0.419,0.0,0.039,1.966
3,False,-0.364,0.453,0.02,6.039,-0.006,0.669,0.0,0.418,2.475
1,False,-0.0,0.668,0.02,3.664,-0.063,0.567,0.067,0.128,1.041
3,False,-0.082,0.571,0.02,6.256,0.024,0.409,0.0,0.195,2.07
3,False,-0.123,0.571,0.02,2.175,0.305,0.247,0.0,0.537,0.923
3,False,0.096,0.456,0.02,2.758,0.0,0.5,0.0,0.107,0.384
3,False,-0.347,0.357,0.02,0.69,0.011,0.248,-0.0,0.375,2.074
3,False,-0.29,0.676,0.02,2.972,-0.148,0.63,0.0,0.151,0.405
3,False,-0.221,0.404,0.02,0.114,0.013,0.502,0.0,0.255,3.069
3,False,-0.313,0.328,0.02,1.851,0.067,0.498,0.0,0.417,1.29
3,False,0.38,0.367,0.02,5.051,-0.006,0.517,-0.0,0.414,1.908
3,False,-0.251,0.432,0.02,1.861,-0.1,0.662,-0.0,0.276,1.688
3,False,0.331,0.65,0.02,3.996,-0.0,0.5,0.0,0.364,0.851
3,False,0.148,0.547,0.02,0.385,0.108,0.54,0.0,0.045,2.235
3,False,-0.138,0.417,0.02,4.723,0.204,0.689,0.0,0.438,1.443
3,False,-0.203,0.513,0.02,1.325,0.088,0.469,0.0,0.295,0.171
3,False,0.217,0.546,0.02,2.253,0.032,0.554,0.0,0.186,1.145
3,False,-0.034,0.687,0.02,6.251,-0.125,0.564,0.0,0.154,2.857
3,False,-0.255,0.646,0.02,4.968,-0.153,0.679,-0.0,0.11,0.916
3,False,0.379,0.591,0.02,1.529,-0.082,0.415,0.0,0.494,2.758
3,False,0.323,0.476,0.02,4.763,0.013,0.514,0.0,0.313,1.487
3,False,0.269,0.394,0.02,3.513,0.028,0.619,0.0,0.33,0.622
3,False,0.301,0.427,0.02,0.122,-0.011,0.506,0.0,0.323,3.027
3,False,0.282,0.614,0.02,5.252,0.0,0.5,0.0,0.304,2.11
3,False,-0.237,0.494,0.02,2.198,-0.0,0.5,-0.0,0.237,0.945
3,False,-0.31,0.694,0.02,0.743,0.004,0.509,-0.0,0.365,2.296
3,False,-0.354,0.352,0.02,0.02,0.079,0.389,0.0,0.435,2.725
3,False,-0.153,0.431,0.02,4.017,0.07,0.494,0.0,0.232,0.078
3,False,-0.187,0.594,0.02,4.361,-0.092,0.343,0.0,0.269,0.765
3,False,0.199,0.57,0.02,6.108,-0.109,0.567,0.0,0.309,1.651
3,False,-0.357,0.632,0.02,4.116,0.082,0.189,0.0,0.624,2.282
3,False,-0.339,0.451,0.02,0.76,0.007,0.39,0.0,0.351,2.896
3,False,-0.014,0.624,0.02,0.651,0.168,0.425,0.0,0.27,2.738
3,False,0.046,0.303,0.02,0.574,0.002,0.502,-0.0,0.205,2.622
3,False,-0.27,0.693,0.02,2.054,0.022,0.498,0.0,0.351,0.957
3,False,0.318,0.578,0.02,1.743,-0.082,0.407,-0.0,0.435,0.044
3,False,-0.049,0.419,0.02,6.207,-0.0,0.5,0.0,0.097,3.063
3,False,-0.144,0.405,0.02,3.124,0.281,0.38,0.0,0.427,1.638
3,False,0.101,0.36,0.02,3.591,-0.007,0.554,-0.0,0.223,1.042
3,False,-0.02,0.65,0.02,2.491,-0.0,0.5,-0.0,0.153,0.652
3,False,-0.394,0.325,0.02,3.572,-0.079,0.662,0.0,0.462,0.475
3,False,0.178,0.438,0.02,5.528,0.196,0.389,0.0,0.056,2.534
3,False,-0.301,0.342,0.02,2.726,0.0,0.5,0.0,0.34,0.416
3,False,-0.382,0.389,0.02,5.65,-0.0,0.5,-0.0,0.399,2.508
3,False,-0.049,0.606,0.02,0.13,0.047,0.443,0.0,0.191,2.584
3,False,-0.127,0.63,0.02,2.002,-0.092,0.398,0.0,0.236,0.296
3,False,-0.102,0.325,0.02,5.058,-0.0,0.5,-0.0,0.203,1.916
3,False,-0.189,0.691,0.02,3.26,0.072,0.479,0.0,0.337,0.281
3,False,-0.349,0.559,0.02,1.25,-0.174,0.637,0.0,0.193,0.595
3,False,0.367,0.573,0.02,0.593,0.027,0.405,0.0,0.38,1.779
3,False,0.131,0.622,0.02,3.905,0.035,0.776,0.0,0.182,0.765
3,False,-0.062,0.544,0.02,1.228,-0.0,0.5,0.0,0.079,1.916
3,False,0.025,0.589,0.02,3.069,-0.144,0.36,0.0,0.285,1.416
3,False,0.088,0.695,0.02,2.406,-0.04,0.609,0.0,0.155,1.041
3,False,0.357,0.694,0.02,2.381,-0.017,0.569,0.0,0.394,1.637
3,False,-0.037,0.626,0.02,5.573,-0.117,0.684,0.0,0.101,2.706
3,False,-0.222,0.328,0.02,1.172,0.078,0.558,0.063,0.38,1.571
3,False,0.092,0.61,0.02,3.939,-0.021,0.387,-0.0,0.251,1.282
3,False,-0.127,0.406,0.02,3.271,0.031,0.488,0.0,0.179,0.491
3,False,-0.231,0.319,0.02,0.819,0.203,0.669,-0.0,0.558,0.549
3,False,-0.023,0.587,0.02,1.9,0.011,0.475,-0.0,0.119,0.978
3,False,-0.177,0.544,0.02,0.035,-0.0,0.5,0.0,0.183,3.109
3,False,0.005,0.585,0.02,1.2,-0.006,0.516,0.0,0.072,2.136
3,False,0.081,0.316,0.02,1.265,-0.191,0.309,0.0,0.274,0.855
3,False,-0.375,0.503,0.02,0.617,0.001,0.501,0.0,0.377,2.545
3,False,0.16,0.628,0.02,6.014,-0.0,0.5,-0.0,0.206,2.872
3,False,0.305,0.64,0.02,6.148,0.009,0.581,0.0,0.302,2.277
3,False,-0.038,0.43,0.02,4.136,0.068,0.343,0.0,0.139,1.384
3,False,-0.004,0.478,0.02,4.987,-0.039,0.472,0.0,0.04,1.185
3,False,0.169,0.603,0.02,2.101,0.06,0.469,0.0,0.173,0.538
3,False,0.208,0.605,0.02,2.02,0.06,0.455,0.0,0.212,1.866
3,False,-0.177,0.591,0.02,0.45,0.039,0.604,0.0,0.217,2.71
3,False,-0.272,0.539,0.02,4.947,0.065,0.741,0.0,0.393,2.755
3,False,0.311,0.624,0.02,1.679,-0.0,0.5,0.0,0.335,1.465
3,False,0.109,0.542,0.02,0.166,0.037,0.384,0.0,0.174,2.023
3,False,0.038,0.424,0.02,2.255,0.248,0.595,0.0,0.272,1.807
3,False,0.055,0.363,0.02,5.753,0.253,0.29,0.0,0.212,1.969
3,False,0.216,0.698,0.02,3.75,0.041,0.667,-0.0,0.179,1.726
3,False,-0.044,0.68,0.02,0.352,0.056,0.41,0.0,0.288,1.467
3,False,0.126,0.32,0.02,3.842,-0.183,0.315,0.0,0.31,2.103
3,False,-0.134,0.351,0.02,4.53,0.015,0.506,0.0,0.217,1.119
3,False,-0.197,0.532,0.02,0.009,0.252,0.564,0.0,0.451,1.041
3,False,0.325,0.479,0.02,1.536,0.145,0.383,0.0,0.205,0.26
3,False,0.05,0.622,0.02,1.878,0.018,0.509,0.0,0.119,1.209
3,False,-0.356,0.437,0.02,2.373,-0.0,0.5,-0.0,0.362,0.769
3,False,-0.312,0.426,0.02,4.656,-0.05,0.657,0.0,0.35,1.828
3,False,0.125,0.387,0.02,2.38,-0.0,0.5,0.0,0.17,0.764
3,False,-0.24,0.526,0.02,0.509,0.295,0.343,0.0,0.566,3.032
3,False,-0.208,0.493,0.02,1.61,0.229,0.264,-0.0,0.493,1.881
3,False,-0.183,0.473,0.02,4.454,-0.082,0.436,0.096,0.132,2.677
3,False,-0.103,0.534,0.02,4.168,0.001,0.506,0.0,0.11,0.904
3,False,0.141,0.376,0.02,2.239,-0.002,0.503,0.0,0.192,0.967
3,False,0.101,0.691,0.02,2.247,0.109,0.786,0.0,0.098,1.922
3,False,0.333,0.549,0.02,3.244,-0.096,0.509,0.0,0.432,2.853
3,False,0.212,0.34,0.02,0.578,-0.107,0.52,0.0,0.367,2.353
3,False,-0.334,0.525,0.02,3.812,-0.0,0.5,0.0,0.335,0.669
3,False,0.385,0.442,0.02,4.866,-0.0,0.5,-0.0,0.39,1.723
3,False,-0.321,0.485,0.02,2.527,-0.0,0.5,-0.0,0.322,0.615
3,False,0.377,0.391,0.02,5.213,0.007,0.383,0.0,0.371,3.131
3,False,-0.098,0.399,0.02,5.237,0.25,0.379,0.0,0.349,1.47
2,False,0.034,0.556,0.02,1.709,0.095,0.598,0.063,0.085,1.571
3,False,0.154,0.44,0.02,0.029,0.004,0.488,0.0,0.158,2.953
3,False,0.018,0.564,0.02,1.593,-0.085,0.623,0.0,0.12,1.559
3,False,-0.305,0.34,0.02,1.765,0.037,0.421,0.0,0.352,1.686
3,False,0.251,0.56,0.02,0.564,0.032,0.517,0.0,0.225,1.908
3,False,-0.178,0.327,0.02,4.608,0.02,0.504,0.0,0.267,1.493
3,False,0.307,0.491,0.02,3.151,-0.081,0.35,0.0,0.414,1.354
3,False,0.342,0.605,0.02,1.165,-0.001,0.385,0.06,0.409,3.096
3,False,0.039,0.349,0.02,2.624,0.015,0.48,0.0,0.134,0.201
3,False,0.079,0.637,0.02,1.007,-0.005,0.506,-0.0,0.157,2.01
3,False,-0.398,0.665,0.02,1.977,0.012,0.378,0.0,0.501,1.82
3,False,0.041,0.433,0.02,4.081,0.056,0.528,0.0,0.098,1.248
3,False,-0.053,0.378,0.02,1.343,0.0,0.5,0.0,0.135,1.798
3,False,0.127,0.337,0.02,2.356,-0.411,0.651,0.0,0.624,1.854
3,False,-0.274,0.533,0.02,1.524,-0.0,0.5,0.0,0.277,1.618
3,False,-0.329,0.363,0.02,1.189,0.24,0.708,0.0,0.665,0.773
3,False,-0.366,0.599,0.02,5.86,0.084,0.643,0.0,0.452,1.639
3,False,-0.292,0.669,0.02,5.32,0.283,0.347,0.0,0.659,0.356
3,False,0.374,0.579,0.02,0.664,-0.007,0.443,0.0,0.405,2.271
3,False,0.261,0.45,0.02,3.917,-0.005,0.495,-0.0,0.27,0.555
3,False,-0.4,0.357,0.02,5.084,0.05,0.68,0.0,0.554,0.354
3,False,-0.103,0.515,0.02,5.213,0.088,0.786,-0.0,0.332,1.977
3,False,0.144,0.606,0.02,1.493,0.104,0.529,0.0,0.089,0.751
3,False,-0.098,0.309,0.02,0.272,-0.0,0.5,0.0,0.216,2.873
3,False,0.261,0.469,0.02,5.235,0.247,0.617,0.0,0.15,1.88
3,False,0.274,0.659,0.02,5.234,0.176,0.423,-0.0,0.257,2.323
3,False,0.093,0.545,0.02,1.959,-0.148,0.61,0.0,0.25,0.508
3,False,0.339,0.674,0.02,0.335,0.258,0.533,0.0,0.164,2.611
3,False,0.057,0.379,0.02,3.013,-0.104,0.419,0.0,0.167,1.332
3,False,0.279,0.56,0.02,5.444,0.013,0.51,-0.0,0.271,2.225
3,False,-0.246,0.637,0.02,0.295,-0.0,0.5,0.0,0.282,2.848
2,False,0.052,0.41,0.02,6.254,-0.024,0.703,0.059,0.305,1.902
3,False,-0.22,0.624,0.02,1.916,0.104,0.543,0.0,0.334,1.435
3,False,-0.139,0.63,0.02,0.759,-0.132,0.449,0.0,0.182,2.114
3,False,0.375,0.554,0.02,5.442,0.087,0.575,0.0,0.289,2.381
3,False,-0.108,0.386,0.02,1.385,0.117,0.449,0.0,0.235,2.016
3,False,0.39,0.633,0.02,3.84,0.144,0.429,-0.0,0.321,1.893
2,False,-0.377,0.316,0.02,5.394,-0.161,0.511,0.185,0.335,0.474
3,False,-0.175,0.648,0.02,4.536,-0.0,0.513,0.0,0.221,1.301
3,False,-0.15,0.632,0.02,0.137,-0.018,0.419,-0.0,0.252,1.696
3,False,-0.178,0.453,0.02,5.183,0.097,0.288,0.0,0.321,1.664
3,False,-0.287,0.312,0.02,2.755,0.092,0.328,0.0,0.38,2.116
3,False,0.293,0.42,0.02,4.7,0.052,0.42,0.0,0.242,1.194
3,False,0.166,0.441,0.02,5.213,0.008,0.572,0.0,0.207,1.286
3,False,-0.007,0.571,0.02,6.226,0.037,0.482,-0.0,0.101,2.231
3,False,0.39,0.593,0.02,5.104,0.005,0.504,-0.0,0.396,2.174
3,False,-0.395,0.371,0.02,4.058,0.007,0.513,0.0,0.427,1.035
3,False,0.398,0.677,0.02,0.387,0.208,0.603,0.0,0.205,3.109
3,False,-0.039,0.686,0.02,4.974,0.011,0.544,0.0,0.152,1.148
3,False,-0.065,0.594,0.02,1.704,0.041,0.512,0.0,0.135,1.263
3,False,-0.117,0.654,0.02,2.17,-0.163,0.341,-0.0,0.317,0.103
3,False,0.299,0.486,0.02,4.62,-0.022,0.213,0.0,0.422,0.382
3,False,-0.35,0.455,0.02,5.149,-0.1,0.644,0.0,0.314,1.179
3,False,0.157,0.553,0.02,4.559,-0.0,0.5,0.0,0.167,1.414
3,False,-0.26,0.484,0.02,1.729,0.037,0.379,0.0,0.315,0.387
3,False,-0.196,0.331,0.02,2.548,0.19,0.6,0.0,0.471,0.294
3,False,-0.017,0.661,0.02,1.712,-0.257,0.505,-0.0,0.287,1.29
3,False,-0.079,0.425,0.02,3.297,-0.0,0.5,-0.0,0.11,0.155
3,False,-0.25,0.346,0.02,3.422,0.041,0.392,0.0,0.296,0.65
3,False,-0.024,0.339,0.02,4.751,0.018,0.527,-0.0,0.194,1.962
